item_id,agent_id,annotator_id,label
convabuse_2418828358227691,CarbonBot,Annotator4,0
convabuse_58644.0,E.L.I.Z.A.,Annotator4,0
convabuse_354588.0,E.L.I.Z.A.,Annotator4,0
convabuse_403196.0,E.L.I.Z.A.,Annotator4,0
convabuse_184937.0,E.L.I.Z.A.,Annotator4,0
convabuse_233044.0,E.L.I.Z.A.,Annotator4,2
convabuse_3937350642957378,CarbonBot,Annotator4,0
convabuse_426248.0,E.L.I.Z.A.,Annotator4,0
convabuse_348268.0,E.L.I.Z.A.,Annotator4,0
convabuse_99911.0,E.L.I.Z.A.,Annotator4,0
convabuse_121467.0,E.L.I.Z.A.,Annotator4,0
convabuse_3270709643048924,CarbonBot,Annotator4,0
convabuse_260219.0,E.L.I.Z.A.,Annotator4,0
convabuse_350053.0,E.L.I.Z.A.,Annotator4,0
convabuse_2650131545045554,CarbonBot,Annotator4,0
convabuse_420649.0,E.L.I.Z.A.,Annotator4,0
convabuse_259818.0,E.L.I.Z.A.,Annotator4,2
convabuse_192610.0,E.L.I.Z.A.,Annotator4,0
convabuse_81055.0,E.L.I.Z.A.,Annotator4,0
convabuse_167379.0,E.L.I.Z.A.,Annotator4,0
convabuse_235346.0,E.L.I.Z.A.,Annotator4,0
convabuse_20931.0,E.L.I.Z.A.,Annotator4,0
convabuse_261854.0,E.L.I.Z.A.,Annotator4,0
convabuse_2825428947523616,CarbonBot,Annotator4,0
convabuse_2911916252154019,CarbonBot,Annotator4,0
convabuse_352948.0,E.L.I.Z.A.,Annotator4,0
convabuse_133030.0,E.L.I.Z.A.,Annotator4,2
convabuse_490938.0,E.L.I.Z.A.,Annotator4,0
convabuse_266853.0,E.L.I.Z.A.,Annotator4,0
convabuse_518972.0,E.L.I.Z.A.,Annotator4,0
convabuse_60625.0,E.L.I.Z.A.,Annotator4,0
convabuse_225392.0,E.L.I.Z.A.,Annotator4,0
convabuse_217704.0,E.L.I.Z.A.,Annotator4,0
convabuse_230578.0,E.L.I.Z.A.,Annotator4,0
convabuse_542827.0,E.L.I.Z.A.,Annotator4,0
convabuse_fa612f49abb64c459b7ccdf08fda2e8f,CarbonBot,Annotator4,0
convabuse_404711.0,E.L.I.Z.A.,Annotator4,2
convabuse_424397.0,E.L.I.Z.A.,Annotator4,0
convabuse_192106.0,E.L.I.Z.A.,Annotator4,1
convabuse_445800.0,E.L.I.Z.A.,Annotator4,0
convabuse_358527.0,E.L.I.Z.A.,Annotator4,2
convabuse_331064.0,E.L.I.Z.A.,Annotator4,0
convabuse_505768.0,E.L.I.Z.A.,Annotator4,0
convabuse_285120.0,E.L.I.Z.A.,Annotator4,0
convabuse_317316.0,E.L.I.Z.A.,Annotator4,0
convabuse_237922.0,E.L.I.Z.A.,Annotator4,0
convabuse_545977.0,E.L.I.Z.A.,Annotator4,0
convabuse_539643.0,E.L.I.Z.A.,Annotator4,0
convabuse_238639.0,E.L.I.Z.A.,Annotator4,0
convabuse_495679.0,E.L.I.Z.A.,Annotator4,0
convabuse_228897.0,E.L.I.Z.A.,Annotator4,0
convabuse_221255.0,E.L.I.Z.A.,Annotator4,0
convabuse_233965.0,E.L.I.Z.A.,Annotator4,0
convabuse_345956.0,E.L.I.Z.A.,Annotator4,0
convabuse_347995.0,E.L.I.Z.A.,Annotator4,0
convabuse_66296.0,E.L.I.Z.A.,Annotator4,2
convabuse_231458.0,E.L.I.Z.A.,Annotator4,1
convabuse_339278.0,E.L.I.Z.A.,Annotator4,1
convabuse_69837.0,E.L.I.Z.A.,Annotator4,0
convabuse_535690.0,E.L.I.Z.A.,Annotator4,1
convabuse_70845.0,E.L.I.Z.A.,Annotator4,2
convabuse_324684.0,E.L.I.Z.A.,Annotator4,0
convabuse_133184.0,E.L.I.Z.A.,Annotator4,0
convabuse_63773.0,E.L.I.Z.A.,Annotator4,0
convabuse_318573.0,E.L.I.Z.A.,Annotator4,0
convabuse_288905.0,E.L.I.Z.A.,Annotator4,0
convabuse_1330.0,E.L.I.Z.A.,Annotator4,2
convabuse_239272.0,E.L.I.Z.A.,Annotator4,0
convabuse_465020.0,E.L.I.Z.A.,Annotator4,0
convabuse_311951.0,E.L.I.Z.A.,Annotator4,0
convabuse_317698.0,E.L.I.Z.A.,Annotator4,0
convabuse_470881.0,E.L.I.Z.A.,Annotator4,0
convabuse_333205.0,E.L.I.Z.A.,Annotator4,0
convabuse_55186.0,E.L.I.Z.A.,Annotator4,0
convabuse_327410.0,E.L.I.Z.A.,Annotator4,0
convabuse_341402.0,E.L.I.Z.A.,Annotator4,0
convabuse_548716.0,E.L.I.Z.A.,Annotator4,0
convabuse_166261.0,E.L.I.Z.A.,Annotator4,0
convabuse_526814.0,E.L.I.Z.A.,Annotator4,2
convabuse_535886.0,E.L.I.Z.A.,Annotator4,0
convabuse_369280.0,E.L.I.Z.A.,Annotator4,0
convabuse_380454.0,E.L.I.Z.A.,Annotator4,0
convabuse_196851.0,E.L.I.Z.A.,Annotator4,0
convabuse_346366.0,E.L.I.Z.A.,Annotator8,0
convabuse_250706.0,E.L.I.Z.A.,Annotator8,2
convabuse_142184.0,E.L.I.Z.A.,Annotator8,0
convabuse_2.88816E+15,CarbonBot,Annotator8,0
convabuse_203548.0,E.L.I.Z.A.,Annotator8,2
convabuse_3634736709878876,CarbonBot,Annotator8,0
convabuse_2670392543037907,CarbonBot,Annotator8,0
convabuse_80826.0,E.L.I.Z.A.,Annotator8,0
convabuse_415921.0,E.L.I.Z.A.,Annotator8,0
convabuse_2485257761521706,CarbonBot,Annotator8,0
convabuse_221673.0,E.L.I.Z.A.,Annotator8,0
convabuse_66513.0,E.L.I.Z.A.,Annotator8,0
convabuse_293425.0,E.L.I.Z.A.,Annotator8,0
convabuse_289727.0,E.L.I.Z.A.,Annotator8,0
convabuse_119629.0,E.L.I.Z.A.,Annotator8,2
convabuse_230948.0,E.L.I.Z.A.,Annotator8,2
convabuse_196840.0,E.L.I.Z.A.,Annotator8,1
convabuse_2.45945E+15,CarbonBot,Annotator8,2
convabuse_3452770921417556,CarbonBot,Annotator8,0
convabuse_417975.0,E.L.I.Z.A.,Annotator8,0
convabuse_406007.0,E.L.I.Z.A.,Annotator8,1
convabuse_2499087150189918,CarbonBot,Annotator8,0
convabuse_413946.0,E.L.I.Z.A.,Annotator8,1
convabuse_2.91829E+15,CarbonBot,Annotator8,0
convabuse_156391.0,E.L.I.Z.A.,Annotator8,0
convabuse_485484.0,E.L.I.Z.A.,Annotator8,2
convabuse_427944.0,E.L.I.Z.A.,Annotator8,0
convabuse_454297.0,E.L.I.Z.A.,Annotator8,2
convabuse_151072.0,E.L.I.Z.A.,Annotator8,2
convabuse_143863.0,E.L.I.Z.A.,Annotator8,0
convabuse_137638.0,E.L.I.Z.A.,Annotator8,0
convabuse_238343.0,E.L.I.Z.A.,Annotator8,0
convabuse_418230.0,E.L.I.Z.A.,Annotator8,0
convabuse_174122.0,E.L.I.Z.A.,Annotator8,0
convabuse_223442.0,E.L.I.Z.A.,Annotator8,0
convabuse_84100.0,E.L.I.Z.A.,Annotator8,0
convabuse_474950.0,E.L.I.Z.A.,Annotator8,1
convabuse_1cb5ae61301d481f95080b5faf264356,CarbonBot,Annotator8,1
convabuse_243377.0,E.L.I.Z.A.,Annotator8,0
convabuse_386412.0,E.L.I.Z.A.,Annotator8,1
convabuse_324486.0,E.L.I.Z.A.,Annotator8,0
convabuse_2879462978744613,CarbonBot,Annotator8,2
convabuse_2.6896E+15,CarbonBot,Annotator8,0
convabuse_61863.0,E.L.I.Z.A.,Annotator8,0
convabuse_304859.0,E.L.I.Z.A.,Annotator8,0
convabuse_465219.0,E.L.I.Z.A.,Annotator8,0
convabuse_338326.0,E.L.I.Z.A.,Annotator8,0
convabuse_342606.0,E.L.I.Z.A.,Annotator8,0
convabuse_2818772061507598,CarbonBot,Annotator8,0
convabuse_95322.0,E.L.I.Z.A.,Annotator8,0
convabuse_470481.0,E.L.I.Z.A.,Annotator8,0
convabuse_457775.0,E.L.I.Z.A.,Annotator8,0
convabuse_180978.0,E.L.I.Z.A.,Annotator8,1
convabuse_362759.0,E.L.I.Z.A.,Annotator8,0
convabuse_187142.0,E.L.I.Z.A.,Annotator8,0
convabuse_354639.0,E.L.I.Z.A.,Annotator8,0
convabuse_2.2326E+15,CarbonBot,Annotator8,0
convabuse_58821.0,E.L.I.Z.A.,Annotator8,0
convabuse_52116.0,E.L.I.Z.A.,Annotator8,2
convabuse_342969.0,E.L.I.Z.A.,Annotator8,0
convabuse_3429066810500885,CarbonBot,Annotator8,0
convabuse_446727.0,E.L.I.Z.A.,Annotator8,0
convabuse_202592.0,E.L.I.Z.A.,Annotator8,2
convabuse_203124.0,E.L.I.Z.A.,Annotator8,0
convabuse_213041.0,E.L.I.Z.A.,Annotator8,1
convabuse_126107.0,E.L.I.Z.A.,Annotator8,0
convabuse_147735.0,E.L.I.Z.A.,Annotator8,1
convabuse_492218.0,E.L.I.Z.A.,Annotator8,0
convabuse_524415.0,E.L.I.Z.A.,Annotator8,1
convabuse_140882.0,E.L.I.Z.A.,Annotator8,2
convabuse_181924.0,E.L.I.Z.A.,Annotator8,0
convabuse_174675.0,E.L.I.Z.A.,Annotator8,0
convabuse_3566503163365688,CarbonBot,Annotator8,0
convabuse_2434665576632664,CarbonBot,Annotator8,0
convabuse_3837517722955717,CarbonBot,Annotator8,0
convabuse_468761.0,E.L.I.Z.A.,Annotator8,2
convabuse_2659140340837385,CarbonBot,Annotator8,0
convabuse_2.80652E+15,CarbonBot,Annotator8,0
convabuse_512128.0,E.L.I.Z.A.,Annotator8,2
convabuse_50319.0,E.L.I.Z.A.,Annotator8,0
convabuse_149216.0,E.L.I.Z.A.,Annotator8,0
convabuse_3383396201732507,CarbonBot,Annotator8,0
convabuse_536079.0,E.L.I.Z.A.,Annotator8,0
convabuse_80950.0,E.L.I.Z.A.,Annotator8,0
convabuse_3259187940789816,CarbonBot,Annotator8,0
convabuse_379087.0,E.L.I.Z.A.,Annotator8,2
convabuse_171012.0,E.L.I.Z.A.,Annotator8,0
convabuse_489498.0,E.L.I.Z.A.,Annotator8,2
convabuse_2.8965E+15,CarbonBot,Annotator8,2
convabuse_80222.0,E.L.I.Z.A.,Annotator8,2
convabuse_115344.0,E.L.I.Z.A.,Annotator8,2
convabuse_439342.0,E.L.I.Z.A.,Annotator8,0
convabuse_282272.0,E.L.I.Z.A.,Annotator8,2
convabuse_2824377307615188,CarbonBot,Annotator8,0
convabuse_316974.0,E.L.I.Z.A.,Annotator8,0
convabuse_387737.0,E.L.I.Z.A.,Annotator8,0
convabuse_351188.0,E.L.I.Z.A.,Annotator8,0
convabuse_68677.0,E.L.I.Z.A.,Annotator8,2
convabuse_133590.0,E.L.I.Z.A.,Annotator8,2
convabuse_451370.0,E.L.I.Z.A.,Annotator8,1
convabuse_416529.0,E.L.I.Z.A.,Annotator8,0
convabuse_317859.0,E.L.I.Z.A.,Annotator8,0
convabuse_4864511330233479,CarbonBot,Annotator8,0
convabuse_413917.0,E.L.I.Z.A.,Annotator8,0
convabuse_2596217113791788,CarbonBot,Annotator8,0
convabuse_44501.0,E.L.I.Z.A.,Annotator8,0
convabuse_2739214942783749,CarbonBot,Annotator8,0
convabuse_436879.0,E.L.I.Z.A.,Annotator8,0
convabuse_2678252692196113,CarbonBot,Annotator8,0
convabuse_2249098661861914,CarbonBot,Annotator8,0
convabuse_1b02676fc0624a2dae6873c564b9028d,CarbonBot,Annotator8,0
convabuse_139575.0,E.L.I.Z.A.,Annotator8,1
convabuse_2.62733E+15,CarbonBot,Annotator8,0
convabuse_239111.0,E.L.I.Z.A.,Annotator8,0
convabuse_365640.0,E.L.I.Z.A.,Annotator8,0
convabuse_2.97153E+15,CarbonBot,Annotator8,0
convabuse_2641326375923612,CarbonBot,Annotator8,0
convabuse_2912437458868007,CarbonBot,Annotator8,0
convabuse_2935883376431899,CarbonBot,Annotator8,0
convabuse_1219101b0711483b920ae032307712a7,CarbonBot,Annotator8,0
convabuse_3202656579762442,CarbonBot,Annotator8,0
convabuse_2488412464618618,CarbonBot,Annotator8,0
convabuse_2632579316833428,CarbonBot,Annotator8,0
convabuse_277037.0,E.L.I.Z.A.,Annotator8,0
convabuse_178592.0,E.L.I.Z.A.,Annotator8,0
convabuse_2488991281209577,CarbonBot,Annotator8,0
convabuse_2736046666448783,CarbonBot,Annotator8,0
convabuse_432842.0,E.L.I.Z.A.,Annotator8,0
convabuse_2845676698818009,CarbonBot,Annotator8,0
convabuse_421181.0,E.L.I.Z.A.,Annotator8,0
convabuse_2688883131150618,CarbonBot,Annotator8,0
convabuse_213039.0,E.L.I.Z.A.,Annotator8,0
convabuse_439541.0,E.L.I.Z.A.,Annotator8,0
convabuse_6155.0,E.L.I.Z.A.,Annotator8,0
convabuse_117984.0,E.L.I.Z.A.,Annotator8,0
convabuse_423507.0,E.L.I.Z.A.,Annotator8,1
convabuse_89938.0,E.L.I.Z.A.,Annotator8,0
convabuse_306887.0,E.L.I.Z.A.,Annotator8,0
convabuse_483542.0,E.L.I.Z.A.,Annotator8,0
convabuse_3937350642957378,CarbonBot,Annotator8,0
convabuse_525281.0,E.L.I.Z.A.,Annotator8,0
convabuse_323050.0,E.L.I.Z.A.,Annotator8,0
convabuse_2435348546573718,CarbonBot,Annotator8,0
convabuse_398783.0,E.L.I.Z.A.,Annotator8,0
convabuse_213776.0,E.L.I.Z.A.,Annotator8,0
convabuse_319076.0,E.L.I.Z.A.,Annotator8,0
convabuse_126793.0,E.L.I.Z.A.,Annotator8,0
convabuse_3dfe17f8240b48859ff183a6cd7a20de,CarbonBot,Annotator8,0
convabuse_2691742164246176,CarbonBot,Annotator8,2
convabuse_521942.0,E.L.I.Z.A.,Annotator8,0
convabuse_120233.0,E.L.I.Z.A.,Annotator8,1
convabuse_3852787984796049,CarbonBot,Annotator8,0
convabuse_480188.0,E.L.I.Z.A.,Annotator8,0
convabuse_453348.0,E.L.I.Z.A.,Annotator8,0
convabuse_435533.0,E.L.I.Z.A.,Annotator8,0
convabuse_112364.0,E.L.I.Z.A.,Annotator8,0
convabuse_306244.0,E.L.I.Z.A.,Annotator8,0
convabuse_215839.0,E.L.I.Z.A.,Annotator8,0
convabuse_253460.0,E.L.I.Z.A.,Annotator8,0
convabuse_240693.0,E.L.I.Z.A.,Annotator8,0
convabuse_3285387278198697,CarbonBot,Annotator8,0
convabuse_380649.0,E.L.I.Z.A.,Annotator8,2
convabuse_289502.0,E.L.I.Z.A.,Annotator8,2
convabuse_83732.0,E.L.I.Z.A.,Annotator8,0
convabuse_112263.0,E.L.I.Z.A.,Annotator8,1
convabuse_431787.0,E.L.I.Z.A.,Annotator8,2
convabuse_229605.0,E.L.I.Z.A.,Annotator8,2
convabuse_344693.0,E.L.I.Z.A.,Annotator8,0
convabuse_ac0d288727f943e396346de6b96e2e34,CarbonBot,Annotator8,0
convabuse_2852927281432376,CarbonBot,Annotator8,0
convabuse_353091.0,E.L.I.Z.A.,Annotator8,2
convabuse_2250630128370653,CarbonBot,Annotator8,0
convabuse_300085.0,E.L.I.Z.A.,Annotator8,0
convabuse_290555.0,E.L.I.Z.A.,Annotator8,0
convabuse_317637.0,E.L.I.Z.A.,Annotator8,2
convabuse_3082333705134774,CarbonBot,Annotator8,1
convabuse_2673108166116841,CarbonBot,Annotator8,0
convabuse_486557.0,E.L.I.Z.A.,Annotator8,2
convabuse_15971.0,E.L.I.Z.A.,Annotator8,1
convabuse_496813.0,E.L.I.Z.A.,Annotator8,2
convabuse_282933.0,E.L.I.Z.A.,Annotator8,0
convabuse_276575.0,E.L.I.Z.A.,Annotator8,2
convabuse_332862.0,E.L.I.Z.A.,Annotator8,0
convabuse_420905.0,E.L.I.Z.A.,Annotator8,0
convabuse_495066.0,E.L.I.Z.A.,Annotator8,0
convabuse_455445.0,E.L.I.Z.A.,Annotator8,0
convabuse_3805188986217859,CarbonBot,Annotator8,0
convabuse_167036.0,E.L.I.Z.A.,Annotator8,0
convabuse_3746395988707604,CarbonBot,Annotator8,0
convabuse_303179.0,E.L.I.Z.A.,Annotator8,0
convabuse_25499.0,E.L.I.Z.A.,Annotator8,0
convabuse_227494.0,E.L.I.Z.A.,Annotator8,0
convabuse_73685.0,E.L.I.Z.A.,Annotator8,2
convabuse_541501.0,E.L.I.Z.A.,Annotator8,0
convabuse_31087.0,E.L.I.Z.A.,Annotator8,0
convabuse_2650131545045554,CarbonBot,Annotator8,0
convabuse_295076.0,E.L.I.Z.A.,Annotator8,0
convabuse_211206.0,E.L.I.Z.A.,Annotator8,0
convabuse_453864.0,E.L.I.Z.A.,Annotator8,0
convabuse_25897.0,E.L.I.Z.A.,Annotator8,0
convabuse_2596595910426228,CarbonBot,Annotator8,0
convabuse_529261.0,E.L.I.Z.A.,Annotator8,0
convabuse_2.52932E+15,CarbonBot,Annotator8,0
convabuse_107164.0,E.L.I.Z.A.,Annotator8,0
convabuse_2719205361492644,CarbonBot,Annotator8,0
convabuse_406631.0,E.L.I.Z.A.,Annotator8,1
convabuse_541541.0,E.L.I.Z.A.,Annotator8,0
convabuse_2850812691618079,CarbonBot,Annotator8,0
convabuse_2825428947523616,CarbonBot,Annotator8,0
convabuse_2359856270787257,CarbonBot,Annotator8,1
convabuse_548511.0,E.L.I.Z.A.,Annotator8,0
convabuse_3192152570799278,CarbonBot,Annotator8,0
convabuse_152353.0,E.L.I.Z.A.,Annotator8,2
convabuse_70200.0,E.L.I.Z.A.,Annotator8,0
convabuse_97977.0,E.L.I.Z.A.,Annotator8,1
convabuse_536002.0,E.L.I.Z.A.,Annotator8,0
convabuse_349824.0,E.L.I.Z.A.,Annotator8,0
convabuse_2533730506756603,CarbonBot,Annotator8,0
convabuse_2712944385487141,CarbonBot,Annotator8,0
convabuse_337472.0,E.L.I.Z.A.,Annotator8,0
convabuse_2911916252154019,CarbonBot,Annotator8,0
convabuse_452486.0,E.L.I.Z.A.,Annotator8,0
convabuse_434145.0,E.L.I.Z.A.,Annotator8,0
convabuse_3276608549081224,CarbonBot,Annotator8,0
convabuse_298040.0,E.L.I.Z.A.,Annotator8,0
convabuse_431126.0,E.L.I.Z.A.,Annotator8,0
convabuse_299234.0,E.L.I.Z.A.,Annotator8,0
convabuse_281949.0,E.L.I.Z.A.,Annotator8,2
convabuse_88585.0,E.L.I.Z.A.,Annotator8,0
convabuse_480957.0,E.L.I.Z.A.,Annotator8,0
convabuse_272896.0,E.L.I.Z.A.,Annotator8,0
convabuse_200060.0,E.L.I.Z.A.,Annotator8,0
convabuse_121357.0,E.L.I.Z.A.,Annotator8,2
convabuse_3.49708E+15,CarbonBot,Annotator8,0
convabuse_276316.0,E.L.I.Z.A.,Annotator8,0
convabuse_83713.0,E.L.I.Z.A.,Annotator8,0
convabuse_58324.0,E.L.I.Z.A.,Annotator8,0
convabuse_238556.0,E.L.I.Z.A.,Annotator8,0
convabuse_74042.0,E.L.I.Z.A.,Annotator8,0
convabuse_541722.0,E.L.I.Z.A.,Annotator8,0
convabuse_418412.0,E.L.I.Z.A.,Annotator8,1
convabuse_87077.0,E.L.I.Z.A.,Annotator8,0
convabuse_403297.0,E.L.I.Z.A.,Annotator8,0
convabuse_96796.0,E.L.I.Z.A.,Annotator8,0
convabuse_344881.0,E.L.I.Z.A.,Annotator8,0
convabuse_2687892177913979,CarbonBot,Annotator8,0
convabuse_208432.0,E.L.I.Z.A.,Annotator8,0
convabuse_205685.0,E.L.I.Z.A.,Annotator8,2
convabuse_158962.0,E.L.I.Z.A.,Annotator8,0
convabuse_524544.0,E.L.I.Z.A.,Annotator8,2
convabuse_2.95648E+15,CarbonBot,Annotator8,0
convabuse_95064.0,E.L.I.Z.A.,Annotator8,0
convabuse_3715807875095906,CarbonBot,Annotator8,0
convabuse_41358.0,E.L.I.Z.A.,Annotator8,0
convabuse_412029.0,E.L.I.Z.A.,Annotator8,0
convabuse_536237.0,E.L.I.Z.A.,Annotator8,0
convabuse_208020.0,E.L.I.Z.A.,Annotator8,1
convabuse_199615.0,E.L.I.Z.A.,Annotator8,2
convabuse_2880191478699343,CarbonBot,Annotator8,0
convabuse_486414.0,E.L.I.Z.A.,Annotator8,0
convabuse_32674.0,E.L.I.Z.A.,Annotator8,2
convabuse_3662494040490484,CarbonBot,Annotator8,0
convabuse_182087.0,E.L.I.Z.A.,Annotator8,0
convabuse_2201714169930458,CarbonBot,Annotator8,0
convabuse_233583.0,E.L.I.Z.A.,Annotator8,0
convabuse_2752200091526159,CarbonBot,Annotator8,0
convabuse_544801.0,E.L.I.Z.A.,Annotator8,2
convabuse_432542.0,E.L.I.Z.A.,Annotator8,0
convabuse_137427.0,E.L.I.Z.A.,Annotator8,0
convabuse_69739.0,E.L.I.Z.A.,Annotator8,0
convabuse_3160087240669216,CarbonBot,Annotator8,0
convabuse_78025.0,E.L.I.Z.A.,Annotator8,0
convabuse_198333.0,E.L.I.Z.A.,Annotator8,0
convabuse_3361236613949317,CarbonBot,Annotator8,0
convabuse_533007.0,E.L.I.Z.A.,Annotator8,0
convabuse_68214.0,E.L.I.Z.A.,Annotator8,0
convabuse_4525072957533296,CarbonBot,Annotator8,0
convabuse_3.2699E+15,CarbonBot,Annotator8,0
convabuse_238886.0,E.L.I.Z.A.,Annotator8,0
convabuse_201906.0,E.L.I.Z.A.,Annotator8,0
convabuse_349953.0,E.L.I.Z.A.,Annotator8,0
convabuse_167174.0,E.L.I.Z.A.,Annotator8,0
convabuse_323372.0,E.L.I.Z.A.,Annotator8,0
convabuse_48998.0,E.L.I.Z.A.,Annotator8,0
convabuse_243245.0,E.L.I.Z.A.,Annotator8,0
convabuse_2730682970360151,CarbonBot,Annotator8,0
convabuse_71159.0,E.L.I.Z.A.,Annotator8,0
convabuse_176645.0,E.L.I.Z.A.,Annotator8,0
convabuse_35729.0,E.L.I.Z.A.,Annotator8,0
convabuse_519782.0,E.L.I.Z.A.,Annotator8,0
convabuse_2911633318900462,CarbonBot,Annotator8,0
convabuse_2696380613809353,CarbonBot,Annotator8,0
convabuse_25467.0,E.L.I.Z.A.,Annotator8,0
convabuse_2586384821478984,CarbonBot,Annotator8,0
convabuse_2418828358227691,CarbonBot,Annotator8,0
convabuse_2800401963340464,CarbonBot,Annotator8,0
convabuse_2535514746570788,CarbonBot,Annotator8,0
convabuse_342405.0,E.L.I.Z.A.,Annotator8,0
convabuse_17039.0,E.L.I.Z.A.,Annotator8,0
convabuse_3174501812565095,CarbonBot,Annotator8,0
convabuse_256037.0,E.L.I.Z.A.,Annotator8,0
convabuse_533763.0,E.L.I.Z.A.,Annotator8,0
convabuse_548023.0,E.L.I.Z.A.,Annotator8,0
convabuse_93716.0,E.L.I.Z.A.,Annotator8,0
convabuse_468632.0,E.L.I.Z.A.,Annotator8,0
convabuse_16802.0,E.L.I.Z.A.,Annotator8,0
convabuse_462726.0,E.L.I.Z.A.,Annotator8,0
convabuse_3111091989016862,CarbonBot,Annotator8,0
convabuse_79440.0,E.L.I.Z.A.,Annotator8,2
convabuse_164323.0,E.L.I.Z.A.,Annotator8,0
convabuse_263850.0,E.L.I.Z.A.,Annotator8,2
convabuse_177062.0,E.L.I.Z.A.,Annotator8,0
convabuse_470880.0,E.L.I.Z.A.,Annotator8,0
convabuse_483190.0,E.L.I.Z.A.,Annotator8,0
convabuse_150199.0,E.L.I.Z.A.,Annotator8,0
convabuse_312391.0,E.L.I.Z.A.,Annotator8,0
convabuse_21190.0,E.L.I.Z.A.,Annotator8,0
convabuse_2807700942632377,CarbonBot,Annotator8,0
convabuse_396113.0,E.L.I.Z.A.,Annotator8,0
convabuse_301175.0,E.L.I.Z.A.,Annotator8,0
convabuse_49488.0,E.L.I.Z.A.,Annotator8,0
convabuse_355467.0,E.L.I.Z.A.,Annotator8,0
convabuse_335292.0,E.L.I.Z.A.,Annotator8,0
convabuse_460722.0,E.L.I.Z.A.,Annotator8,0
convabuse_219304.0,E.L.I.Z.A.,Annotator8,2
convabuse_335352.0,E.L.I.Z.A.,Annotator8,0
convabuse_389034.0,E.L.I.Z.A.,Annotator8,0
convabuse_246859.0,E.L.I.Z.A.,Annotator8,0
convabuse_3238158886212441,CarbonBot,Annotator8,0
convabuse_2852034428186425,CarbonBot,Annotator8,0
convabuse_247992.0,E.L.I.Z.A.,Annotator8,0
convabuse_346344.0,E.L.I.Z.A.,Annotator8,0
convabuse_76f3e245d15444799880e365eb5fd1e8,CarbonBot,Annotator8,0
convabuse_383567.0,E.L.I.Z.A.,Annotator8,0
convabuse_536932.0,E.L.I.Z.A.,Annotator8,0
convabuse_251351.0,E.L.I.Z.A.,Annotator8,0
convabuse_2309504679155314,CarbonBot,Annotator8,0
convabuse_203491.0,E.L.I.Z.A.,Annotator8,0
convabuse_3240595375953994,CarbonBot,Annotator8,0
convabuse_247357.0,E.L.I.Z.A.,Annotator8,0
convabuse_2863109593800072,CarbonBot,Annotator8,0
convabuse_238760.0,E.L.I.Z.A.,Annotator8,0
convabuse_387336.0,E.L.I.Z.A.,Annotator8,0
convabuse_27466.0,E.L.I.Z.A.,Annotator8,0
convabuse_89290.0,E.L.I.Z.A.,Annotator8,0
convabuse_464895.0,E.L.I.Z.A.,Annotator8,2
convabuse_8635.0,E.L.I.Z.A.,Annotator8,0
convabuse_202428.0,E.L.I.Z.A.,Annotator8,2
convabuse_2866965713403332,CarbonBot,Annotator8,0
convabuse_548429.0,E.L.I.Z.A.,Annotator8,1
convabuse_476724.0,E.L.I.Z.A.,Annotator8,0
convabuse_347562.0,E.L.I.Z.A.,Annotator8,0
convabuse_225392.0,E.L.I.Z.A.,Annotator8,0
convabuse_3.09356E+15,CarbonBot,Annotator8,0
convabuse_227903.0,E.L.I.Z.A.,Annotator8,2
convabuse_288128.0,E.L.I.Z.A.,Annotator8,0
convabuse_2.62483E+15,CarbonBot,Annotator8,0
convabuse_267919.0,E.L.I.Z.A.,Annotator8,0
convabuse_255881.0,E.L.I.Z.A.,Annotator8,0
convabuse_388691.0,E.L.I.Z.A.,Annotator8,0
convabuse_380619.0,E.L.I.Z.A.,Annotator8,2
convabuse_3006060282819637,CarbonBot,Annotator8,0
convabuse_2817990191654349,CarbonBot,Annotator8,0
convabuse_afe12f7c51904dc7a692ca3ed3e356a0,CarbonBot,Annotator8,0
convabuse_183106.0,E.L.I.Z.A.,Annotator8,0
convabuse_115611.0,E.L.I.Z.A.,Annotator8,0
convabuse_444558.0,E.L.I.Z.A.,Annotator8,0
convabuse_116525.0,E.L.I.Z.A.,Annotator8,2
convabuse_132052.0,E.L.I.Z.A.,Annotator8,0
convabuse_261585.0,E.L.I.Z.A.,Annotator8,2
convabuse_541769.0,E.L.I.Z.A.,Annotator8,2
convabuse_3302099406530691,CarbonBot,Annotator8,0
convabuse_3506524086097986,CarbonBot,Annotator8,0
convabuse_126522.0,E.L.I.Z.A.,Annotator8,0
convabuse_376056.0,E.L.I.Z.A.,Annotator8,0
convabuse_3.14512E+15,CarbonBot,Annotator8,0
convabuse_196062.0,E.L.I.Z.A.,Annotator8,0
convabuse_2735670199871519,CarbonBot,Annotator8,0
convabuse_431925.0,E.L.I.Z.A.,Annotator8,0
convabuse_204154.0,E.L.I.Z.A.,Annotator8,0
convabuse_95cbaab0f8cb4cb59a3393e7fc61cafe,CarbonBot,Annotator8,0
convabuse_2630073860416159,CarbonBot,Annotator8,1
convabuse_146532.0,E.L.I.Z.A.,Annotator8,2
convabuse_2211983018901413,CarbonBot,Annotator8,0
convabuse_61495.0,E.L.I.Z.A.,Annotator8,0
convabuse_200221.0,E.L.I.Z.A.,Annotator8,2
convabuse_2614098785326147,CarbonBot,Annotator8,0
convabuse_509640.0,E.L.I.Z.A.,Annotator8,0
convabuse_23270.0,E.L.I.Z.A.,Annotator8,2
