item_id,p_class_0,p_class_1,credit,agent_id
cnn_101_sent2_CNN,0.010722888455487653,0.9892771115445124,0.9892771115445124,CNN
cnn_102_sent0_CNN,0.9999592310982581,4.076890174185517e-05,4.076890174185517e-05,CNN
cnn_102_sent1_CNN,0.000120554765644921,0.999879445234355,0.999879445234355,CNN
cnn_102_sent2_CNN,0.000120554765644921,0.999879445234355,0.999879445234355,CNN
cnn_102_sent3_CNN,0.9797415044571548,0.020258495542845256,0.020258495542845256,CNN
cnn_103_sent0_CNN,9.48296797127833e-07,0.9999990517032029,0.9999990517032029,CNN
cnn_103_sent1_CNN,9.48296797127833e-07,0.9999990517032029,0.9999990517032029,CNN
cnn_103_sent2_CNN,0.9997337313005823,0.0002662686994178079,0.0002662686994178079,CNN
cnn_104_sent0_CNN,0.5870434661395202,0.4129565338604798,0.4129565338604798,CNN
cnn_104_sent1_CNN,0.043676250430275426,0.9563237495697247,0.9563237495697247,CNN
cnn_104_sent2_CNN,0.043676250430275426,0.9563237495697247,0.9563237495697247,CNN
cnn_105_sent0_CNN,0.9734933497726052,0.026506650227394752,0.026506650227394752,CNN
cnn_105_sent1_CNN,9.822464135206224e-05,0.999901775358648,0.999901775358648,CNN
cnn_105_sent2_CNN,9.822464135206224e-05,0.999901775358648,0.999901775358648,CNN
cnn_106_sent0_CNN,7.246255017314016e-06,0.9999927537449828,0.9999927537449828,CNN
cnn_106_sent1_CNN,0.9999999722861755,2.7713824542016167e-08,2.7713824542016167e-08,CNN
cnn_106_sent2_CNN,7.246255017314016e-06,0.9999927537449828,0.9999927537449828,CNN
cnn_107_sent0_CNN,0.00038904242027166733,0.9996109575797282,0.9996109575797282,CNN
cnn_107_sent1_CNN,0.714667172847781,0.2853328271522191,0.2853328271522191,CNN
cnn_107_sent2_CNN,0.714667172847781,0.2853328271522191,0.2853328271522191,CNN
cnn_108_sent0_CNN,0.019039196778252533,0.9809608032217474,0.9809608032217474,CNN
cnn_108_sent1_CNN,0.00033398196229360457,0.9996660180377065,0.9996660180377065,CNN
cnn_108_sent2_CNN,0.9997521760936814,0.00024782390631871684,0.00024782390631871684,CNN
cnn_109_sent0_CNN,0.7026436834636072,0.29735631653639283,0.29735631653639283,CNN
cnn_109_sent1_CNN,0.007404867659533758,0.9925951323404663,0.9925951323404663,CNN
cnn_109_sent2_CNN,0.9965416495952085,0.0034583504047915117,0.0034583504047915117,CNN
cnn_110_sent0_CNN,0.23557447118695068,0.7644255288130494,0.7644255288130494,CNN
cnn_110_sent1_CNN,0.022483173310903045,0.9775168266890969,0.9775168266890969,CNN
cnn_110_sent2_CNN,0.7371740732793053,0.26282592672069466,0.26282592672069466,CNN
cnn_110_sent3_CNN,0.23557447118695068,0.7644255288130494,0.7644255288130494,CNN
cnn_111_sent0_CNN,0.5337525493775568,0.46624745062244316,0.46624745062244316,CNN
cnn_111_sent1_CNN,0.001468576813341206,0.9985314231866589,0.9985314231866589,CNN
cnn_111_sent2_CNN,0.9999174531687015,8.254683129854562e-05,8.254683129854562e-05,CNN
cnn_112_sent0_CNN,4.98166434334439e-07,0.9999995018335656,0.9999995018335656,CNN
cnn_112_sent1_CNN,4.98166434334439e-07,0.9999995018335656,0.9999995018335656,CNN
cnn_112_sent2_CNN,4.98166434334439e-07,0.9999995018335656,0.9999995018335656,CNN
cnn_113_sent0_CNN,0.02790907799182957,0.9720909220081705,0.9720909220081705,CNN
cnn_113_sent1_CNN,0.9998980397325896,0.00010196026741041157,0.00010196026741041157,CNN
cnn_113_sent2_CNN,0.9999208946525776,7.910534742226984e-05,7.910534742226984e-05,CNN
cnn_114_sent0_CNN,0.001164353671581497,0.9988356463284185,0.9988356463284185,CNN
cnn_114_sent1_CNN,0.8823806087594186,0.11761939124058149,0.11761939124058149,CNN
cnn_114_sent2_CNN,3.7449766046669e-05,0.9999625502339534,0.9999625502339534,CNN
cnn_115_sent0_CNN,0.5398419959038383,0.4601580040961617,0.4601580040961617,CNN
cnn_115_sent1_CNN,0.5398419959038383,0.4601580040961617,0.4601580040961617,CNN
cnn_115_sent2_CNN,0.5398419959038383,0.4601580040961617,0.4601580040961617,CNN
cnn_116_sent0_CNN,0.3200582183038976,0.6799417816961024,0.6799417816961024,CNN
cnn_116_sent1_CNN,6.15269527521693e-05,0.9999384730472479,0.9999384730472479,CNN
cnn_116_sent2_CNN,0.9994672095677792,0.0005327904322208087,0.0005327904322208087,CNN
cnn_117_sent0_CNN,0.030429854018727307,0.9695701459812728,0.9695701459812728,CNN
cnn_117_sent1_CNN,0.9980301215309558,0.001969878469044071,0.001969878469044071,CNN
cnn_117_sent2_CNN,0.030429854018727307,0.9695701459812728,0.9695701459812728,CNN
cnn_118_sent0_CNN,0.23477375995785477,0.7652262400421451,0.7652262400421451,CNN
cnn_118_sent1_CNN,0.8043333902700924,0.19566660972990754,0.19566660972990754,CNN
cnn_118_sent2_CNN,0.8043333902700924,0.19566660972990754,0.19566660972990754,CNN
cnn_119_sent0_CNN,3.7449766046669e-05,0.9999625502339534,0.9999625502339534,CNN
cnn_119_sent1_CNN,3.7449766046669e-05,0.9999625502339534,0.9999625502339534,CNN
cnn_119_sent2_CNN,0.9989081071354379,0.0010918928645622546,0.0010918928645622546,CNN
cnn_119_sent3_CNN,0.001164353671581495,0.9988356463284185,0.9988356463284185,CNN
cnn_120_sent0_CNN,0.0028056141338804142,0.9971943858661196,0.9971943858661196,CNN
cnn_120_sent1_CNN,9.038229215631592e-05,0.9999096177078437,0.9999096177078437,CNN
cnn_120_sent2_CNN,9.038229215631592e-05,0.9999096177078437,0.9999096177078437,CNN
cnn_121_sent0_CNN,0.001409981207756135,0.998590018792244,0.998590018792244,CNN
cnn_121_sent1_CNN,0.04209904278631282,0.9579009572136872,0.9579009572136872,CNN
cnn_121_sent2_CNN,0.37061751681039895,0.6293824831896011,0.6293824831896011,CNN
cnn_122_sent0_CNN,0.8823806087594186,0.11761939124058149,0.11761939124058149,CNN
cnn_122_sent1_CNN,0.001164353671581495,0.9988356463284185,0.9988356463284185,CNN
cnn_122_sent2_CNN,3.7449766046669e-05,0.9999625502339534,0.9999625502339534,CNN
cnn_123_sent0_CNN,0.07174020724008376,0.9282597927599163,0.9282597927599163,CNN
cnn_123_sent1_CNN,5.3604828709799605e-05,0.9999463951712902,0.9999463951712902,CNN
cnn_123_sent2_CNN,0.9999733760806365,2.662391936342908e-05,2.662391936342908e-05,CNN
cnn_124_sent0_CNN,0.0014413440783313703,0.9985586559216686,0.9985586559216686,CNN
cnn_124_sent1_CNN,0.9840881483662318,0.01591185163376818,0.01591185163376818,CNN
cnn_124_sent2_CNN,0.0014413440783313703,0.9985586559216686,0.9985586559216686,CNN
cnn_125_sent0_CNN,0.003491575237961859,0.996508424762038,0.996508424762038,CNN
cnn_125_sent1_CNN,0.000261437088507771,0.9997385629114923,0.9997385629114923,CNN
cnn_125_sent2_CNN,0.003491575237961859,0.996508424762038,0.996508424762038,CNN
cnn_126_sent0_CNN,0.00026322900461695403,0.999736770995383,0.999736770995383,CNN
cnn_126_sent1_CNN,0.00026322900461695403,0.999736770995383,0.999736770995383,CNN
cnn_126_sent2_CNN,0.6288696796476911,0.371130320352309,0.371130320352309,CNN
cnn_127_sent0_CNN,0.00024993328254631434,0.9997500667174538,0.9997500667174538,CNN
cnn_127_sent1_CNN,0.0004972670025603867,0.9995027329974397,0.9995027329974397,CNN
cnn_127_sent2_CNN,0.00024993328254631434,0.9997500667174538,0.9997500667174538,CNN
cnn_128_sent0_CNN,0.00034376578813528506,0.9996562342118647,0.9996562342118647,CNN
cnn_128_sent1_CNN,0.9999957230977264,4.276902273590309e-06,4.276902273590309e-06,CNN
cnn_128_sent2_CNN,0.9968925598548593,0.0031074401451407696,0.0031074401451407696,CNN
cnn_129_sent0_CNN,0.9987473974851953,0.0012526025148048361,0.0012526025148048361,CNN
cnn_129_sent1_CNN,1.6373492611444691e-06,0.9999983626507389,0.9999983626507389,CNN
cnn_129_sent2_CNN,0.9999784116546182,2.1588345381835888e-05,2.1588345381835888e-05,CNN
cnn_130_sent0_CNN,0.023850797401661617,0.9761492025983383,0.9761492025983383,CNN
cnn_130_sent1_CNN,0.023850797401661617,0.9761492025983383,0.9761492025983383,CNN
cnn_130_sent2_CNN,0.9702834056269742,0.029716594373025665,0.029716594373025665,CNN
cnn_131_sent0_CNN,0.0021197333768265265,0.9978802666231734,0.9978802666231734,CNN
cnn_131_sent1_CNN,0.0021197333768265265,0.9978802666231734,0.9978802666231734,CNN
cnn_131_sent2_CNN,0.0021197333768265265,0.9978802666231734,0.9978802666231734,CNN
cnn_132_sent0_CNN,0.000991069213895507,0.9990089307861045,0.9990089307861045,CNN
cnn_132_sent1_CNN,0.0011233202887121101,0.9988766797112878,0.9988766797112878,CNN
cnn_132_sent2_CNN,0.000991069213895507,0.9990089307861045,0.9990089307861045,CNN
cnn_133_sent0_CNN,0.04376428926093297,0.9562357107390669,0.9562357107390669,CNN
cnn_133_sent1_CNN,0.04376428926093297,0.9562357107390669,0.9562357107390669,CNN
cnn_133_sent2_CNN,0.04376428926093297,0.9562357107390669,0.9562357107390669,CNN
cnn_134_sent0_CNN,6.697964486465964e-06,0.9999933020355134,0.9999933020355134,CNN
cnn_134_sent1_CNN,0.9846829231210469,0.01531707687895303,0.01531707687895303,CNN
cnn_134_sent2_CNN,0.0394336179823083,0.9605663820176916,0.9605663820176916,CNN
cnn_135_sent0_CNN,0.06767160118618715,0.9323283988138128,0.9323283988138128,CNN
cnn_135_sent1_CNN,0.06767160118618715,0.9323283988138128,0.9323283988138128,CNN
cnn_135_sent2_CNN,0.549888715601972,0.45011128439802806,0.45011128439802806,CNN
cnn_136_sent0_CNN,6.893341383549546e-06,0.9999931066586163,0.9999931066586163,CNN
cnn_136_sent1_CNN,6.893341383549546e-06,0.9999931066586163,0.9999931066586163,CNN
cnn_136_sent2_CNN,0.9788155670261984,0.021184432973801688,0.021184432973801688,CNN
cnn_137_sent0_CNN,0.40503933284430244,0.5949606671556976,0.5949606671556976,CNN
cnn_137_sent1_CNN,0.9953144765989531,0.00468552340104691,0.00468552340104691,CNN
cnn_137_sent2_CNN,0.9953919599277491,0.004608040072250874,0.004608040072250874,CNN
cnn_138_sent0_CNN,0.020019732860587437,0.9799802671394126,0.9799802671394126,CNN
cnn_138_sent1_CNN,0.3887034539132478,0.6112965460867522,0.6112965460867522,CNN
cnn_138_sent2_CNN,0.020019732860587437,0.9799802671394126,0.9799802671394126,CNN
cnn_139_sent0_CNN,1.7477174772920683e-05,0.999982522825227,0.999982522825227,CNN
cnn_139_sent1_CNN,0.9604716665307675,0.03952833346923241,0.03952833346923241,CNN
cnn_139_sent2_CNN,0.9975608081624983,0.0024391918375017752,0.0024391918375017752,CNN
cnn_140_sent0_CNN,0.27489106825724896,0.725108931742751,0.725108931742751,CNN
cnn_140_sent1_CNN,0.1974211866417737,0.8025788133582263,0.8025788133582263,CNN
cnn_140_sent2_CNN,0.1974211866417737,0.8025788133582263,0.8025788133582263,CNN
cnn_141_sent0_CNN,0.018360085739968876,0.9816399142600313,0.9816399142600313,CNN
cnn_141_sent1_CNN,0.018360085739968876,0.9816399142600313,0.9816399142600313,CNN
cnn_141_sent2_CNN,0.018360085739968876,0.9816399142600313,0.9816399142600313,CNN
cnn_142_sent0_CNN,0.06557595803974245,0.9344240419602574,0.9344240419602574,CNN
cnn_142_sent1_CNN,0.06557595803974245,0.9344240419602574,0.9344240419602574,CNN
cnn_142_sent2_CNN,0.06557595803974245,0.9344240419602574,0.9344240419602574,CNN
cnn_143_sent0_CNN,0.47706848641424854,0.5229315135857515,0.5229315135857515,CNN
cnn_143_sent1_CNN,0.6220866711673841,0.37791332883261586,0.37791332883261586,CNN
cnn_143_sent2_CNN,0.6220866711673841,0.37791332883261586,0.37791332883261586,CNN
cnn_144_sent0_CNN,0.00038674264617753735,0.9996132573538223,0.9996132573538223,CNN
cnn_144_sent1_CNN,0.00038674264617753735,0.9996132573538223,0.9996132573538223,CNN
cnn_144_sent2_CNN,0.018753600596669428,0.9812463994033306,0.9812463994033306,CNN
cnn_145_sent0_CNN,0.020540521959060153,0.9794594780409398,0.9794594780409398,CNN
cnn_145_sent1_CNN,0.020540521959060153,0.9794594780409398,0.9794594780409398,CNN
cnn_145_sent2_CNN,0.020540521959060153,0.9794594780409398,0.9794594780409398,CNN
cnn_146_sent0_CNN,0.0002096511822935767,0.9997903488177065,0.9997903488177065,CNN
cnn_146_sent1_CNN,0.00018494855061534153,0.9998150514493847,0.9998150514493847,CNN
cnn_146_sent2_CNN,0.00018494855061534153,0.9998150514493847,0.9998150514493847,CNN
cnn_147_sent0_CNN,0.27197376267231543,0.7280262373276846,0.7280262373276846,CNN
cnn_147_sent1_CNN,0.27197376267231543,0.7280262373276846,0.7280262373276846,CNN
cnn_147_sent2_CNN,0.9473633532055951,0.05263664679440491,0.05263664679440491,CNN
cnn_148_sent0_CNN,0.7960283418838778,0.20397165811612217,0.20397165811612217,CNN
cnn_148_sent1_CNN,0.07493465759152146,0.9250653424084785,0.9250653424084785,CNN
cnn_148_sent2_CNN,0.998730127319016,0.0012698726809839407,0.0012698726809839407,CNN
cnn_149_sent0_CNN,0.9994882778073494,0.000511722192650696,0.000511722192650696,CNN
cnn_149_sent1_CNN,0.002234690985895123,0.997765309014105,0.997765309014105,CNN
cnn_149_sent2_CNN,0.9994882778073494,0.000511722192650696,0.000511722192650696,CNN
cnn_150_sent0_CNN,4.140896039659784e-05,0.9999585910396034,0.9999585910396034,CNN
cnn_150_sent1_CNN,4.140896039659784e-05,0.9999585910396034,0.9999585910396034,CNN
cnn_150_sent2_CNN,4.140896039659784e-05,0.9999585910396034,0.9999585910396034,CNN
cnn_151_sent0_CNN,0.01788944797071079,0.9821105520292893,0.9821105520292893,CNN
cnn_151_sent1_CNN,0.01788944797071079,0.9821105520292893,0.9821105520292893,CNN
cnn_151_sent2_CNN,0.01788944797071079,0.9821105520292893,0.9821105520292893,CNN
cnn_152_sent0_CNN,0.03259559330959097,0.967404406690409,0.967404406690409,CNN
cnn_152_sent1_CNN,0.03259559330959097,0.967404406690409,0.967404406690409,CNN
cnn_152_sent2_CNN,0.44651657125139976,0.5534834287486002,0.5534834287486002,CNN
cnn_153_sent0_CNN,0.9999517396903169,4.826030968295008e-05,4.826030968295008e-05,CNN
cnn_153_sent1_CNN,9.790112778352987e-05,0.9999020988722165,0.9999020988722165,CNN
cnn_153_sent2_CNN,0.9999971325724627,2.867427537241588e-06,2.867427537241588e-06,CNN
cnn_154_sent0_CNN,0.9554413734734125,0.04455862652658747,0.04455862652658747,CNN
cnn_154_sent1_CNN,0.9554413734734125,0.04455862652658747,0.04455862652658747,CNN
cnn_154_sent2_CNN,0.9554413734734125,0.04455862652658747,0.04455862652658747,CNN
cnn_155_sent0_CNN,0.022062393582101058,0.977937606417899,0.977937606417899,CNN
cnn_155_sent1_CNN,0.9438617017024068,0.05613829829759313,0.05613829829759313,CNN
cnn_155_sent2_CNN,0.9438617017024068,0.05613829829759313,0.05613829829759313,CNN
cnn_156_sent0_CNN,0.004674622382383326,0.9953253776176166,0.9953253776176166,CNN
cnn_156_sent1_CNN,0.9864979346187771,0.01350206538122294,0.01350206538122294,CNN
cnn_156_sent2_CNN,0.12239215776833186,0.8776078422316682,0.8776078422316682,CNN
cnn_157_sent0_CNN,0.0046798563040650575,0.9953201436959349,0.9953201436959349,CNN
cnn_157_sent1_CNN,0.0046798563040650575,0.9953201436959349,0.9953201436959349,CNN
cnn_157_sent2_CNN,0.9961301204470148,0.0038698795529852835,0.0038698795529852835,CNN
cnn_158_sent0_CNN,0.03334995889140287,0.9666500411085971,0.9666500411085971,CNN
cnn_158_sent1_CNN,0.03334995889140287,0.9666500411085971,0.9666500411085971,CNN
cnn_158_sent2_CNN,0.9309949890308937,0.06900501096910625,0.06900501096910625,CNN
cnn_159_sent0_CNN,0.043676250430275426,0.9563237495697247,0.9563237495697247,CNN
cnn_159_sent1_CNN,0.5870434661395201,0.4129565338604799,0.4129565338604799,CNN
cnn_159_sent2_CNN,0.043676250430275426,0.9563237495697247,0.9563237495697247,CNN
cnn_160_sent0_CNN,0.23164937765430949,0.7683506223456904,0.7683506223456904,CNN
cnn_160_sent1_CNN,4.9187736243116056e-05,0.9999508122637569,0.9999508122637569,CNN
cnn_160_sent2_CNN,4.9187736243116056e-05,0.9999508122637569,0.9999508122637569,CNN
cnn_161_sent0_CNN,0.9980235837866889,0.0019764162133111335,0.0019764162133111335,CNN
cnn_161_sent1_CNN,0.38375282347937256,0.6162471765206274,0.6162471765206274,CNN
cnn_161_sent2_CNN,0.38375282347937256,0.6162471765206274,0.6162471765206274,CNN
cnn_161_sent3_CNN,0.02054052195906017,0.9794594780409398,0.9794594780409398,CNN
cnn_162_sent0_CNN,0.0001527483257093205,0.9998472516742907,0.9998472516742907,CNN
cnn_162_sent1_CNN,0.9999684935036572,3.1506496342697756e-05,3.1506496342697756e-05,CNN
cnn_162_sent2_CNN,0.0001527483257093205,0.9998472516742907,0.9998472516742907,CNN
cnn_163_sent0_CNN,0.02107158354280714,0.9789284164571928,0.9789284164571928,CNN
cnn_163_sent1_CNN,0.01863459124330372,0.9813654087566963,0.9813654087566963,CNN
cnn_163_sent2_CNN,0.9699510245315437,0.030048975468456342,0.030048975468456342,CNN
cnn_163_sent3_CNN,0.01863459124330372,0.9813654087566963,0.9813654087566963,CNN
cnn_164_sent0_CNN,0.8332851062255059,0.16671489377449417,0.16671489377449417,CNN
cnn_164_sent1_CNN,0.22896778233065748,0.7710322176693424,0.7710322176693424,CNN
cnn_164_sent2_CNN,0.9919199124974223,0.008080087502577746,0.008080087502577746,CNN
cnn_165_sent0_CNN,0.0055888964272844495,0.9944111035727157,0.9944111035727157,CNN
cnn_165_sent1_CNN,0.8009596787290665,0.1990403212709335,0.1990403212709335,CNN
cnn_165_sent2_CNN,0.1488916836883229,0.8511083163116772,0.8511083163116772,CNN
cnn_166_sent0_CNN,0.857877206631499,0.14212279336850098,0.14212279336850098,CNN
cnn_166_sent1_CNN,0.004009063016050205,0.9959909369839498,0.9959909369839498,CNN
cnn_166_sent2_CNN,0.992849473298283,0.007150526701716899,0.007150526701716899,CNN
cnn_167_sent0_CNN,0.288145960754487,0.7118540392455129,0.7118540392455129,CNN
cnn_167_sent1_CNN,0.012837624435144732,0.9871623755648553,0.9871623755648553,CNN
cnn_167_sent2_CNN,0.012837624435144732,0.9871623755648553,0.9871623755648553,CNN
cnn_168_sent0_CNN,0.00041067904206756656,0.9995893209579325,0.9995893209579325,CNN
cnn_168_sent1_CNN,0.00041067904206756656,0.9995893209579325,0.9995893209579325,CNN
cnn_168_sent2_CNN,0.9990960762003815,0.0009039237996184757,0.0009039237996184757,CNN
cnn_169_sent0_CNN,0.9214249017674503,0.07857509823254967,0.07857509823254967,CNN
cnn_169_sent1_CNN,0.005071334517839979,0.9949286654821601,0.9949286654821601,CNN
cnn_169_sent2_CNN,0.9999736735844597,2.632641554037048e-05,2.632641554037048e-05,CNN
cnn_170_sent0_CNN,2.3753359812745707e-06,0.9999976246640186,0.9999976246640186,CNN
cnn_170_sent1_CNN,0.9181532936104209,0.08184670638957924,0.08184670638957924,CNN
cnn_170_sent2_CNN,0.999972479758734,2.7520241265863154e-05,2.7520241265863154e-05,CNN
cnn_171_sent0_CNN,0.00016892504904380098,0.9998310749509561,0.9998310749509561,CNN
cnn_171_sent1_CNN,0.00016892504904380098,0.9998310749509561,0.9998310749509561,CNN
cnn_171_sent2_CNN,0.00016892504904380098,0.9998310749509561,0.9998310749509561,CNN
cnn_172_sent0_CNN,0.0008539213175673224,0.9991460786824328,0.9991460786824328,CNN
cnn_172_sent1_CNN,0.009421535939637885,0.990578464060362,0.990578464060362,CNN
cnn_172_sent2_CNN,0.0008539213175673224,0.9991460786824328,0.9991460786824328,CNN
cnn_173_sent0_CNN,0.00040366942762087035,0.9995963305723791,0.9995963305723791,CNN
cnn_173_sent1_CNN,0.00040366942762087035,0.9995963305723791,0.9995963305723791,CNN
cnn_173_sent2_CNN,0.9999986346621877,1.3653378123770817e-06,1.3653378123770817e-06,CNN
cnn_174_sent0_CNN,1.1067238250358812e-07,0.9999998893276174,0.9999998893276174,CNN
cnn_174_sent1_CNN,1.1067238250358812e-07,0.9999998893276174,0.9999998893276174,CNN
cnn_174_sent2_CNN,1.1067238250358812e-07,0.9999998893276174,0.9999998893276174,CNN
cnn_175_sent0_CNN,0.039379237433951206,0.9606207625660489,0.9606207625660489,CNN
cnn_175_sent1_CNN,0.039379237433951206,0.9606207625660489,0.9606207625660489,CNN
cnn_175_sent2_CNN,0.039379237433951206,0.9606207625660489,0.9606207625660489,CNN
cnn_176_sent0_CNN,0.0003224843072963438,0.9996775156927038,0.9996775156927038,CNN
cnn_176_sent1_CNN,0.0003224843072963438,0.9996775156927038,0.9996775156927038,CNN
cnn_176_sent2_CNN,0.0003224843072963438,0.9996775156927038,0.9996775156927038,CNN
cnn_177_sent0_CNN,0.0035978940182570477,0.996402105981743,0.996402105981743,CNN
cnn_177_sent1_CNN,0.0035978940182570477,0.996402105981743,0.996402105981743,CNN
cnn_177_sent2_CNN,0.0035978940182570477,0.996402105981743,0.996402105981743,CNN
cnn_178_sent0_CNN,0.0001667038794239929,0.999833296120576,0.999833296120576,CNN
cnn_178_sent1_CNN,0.0001667038794239929,0.999833296120576,0.999833296120576,CNN
cnn_178_sent2_CNN,0.0001667038794239929,0.999833296120576,0.999833296120576,CNN
cnn_179_sent0_CNN,0.0001573413046422424,0.9998426586953577,0.9998426586953577,CNN
cnn_179_sent1_CNN,0.0001573413046422424,0.9998426586953577,0.9998426586953577,CNN
cnn_179_sent2_CNN,0.0013756101245662306,0.9986243898754338,0.9986243898754338,CNN
cnn_180_sent0_CNN,0.00018258185316764628,0.9998174181468322,0.9998174181468322,CNN
cnn_180_sent1_CNN,0.00018258185316764628,0.9998174181468322,0.9998174181468322,CNN
cnn_180_sent2_CNN,0.00018258185316764628,0.9998174181468322,0.9998174181468322,CNN
cnn_181_sent0_CNN,3.2088816634348243e-06,0.9999967911183366,0.9999967911183366,CNN
cnn_181_sent1_CNN,3.2088816634348243e-06,0.9999967911183366,0.9999967911183366,CNN
cnn_181_sent2_CNN,0.9999324188800679,6.758111993222298e-05,6.758111993222298e-05,CNN
cnn_182_sent0_CNN,2.46640391578641e-05,0.9999753359608421,0.9999753359608421,CNN
cnn_182_sent1_CNN,1.0720874463676716e-08,0.9999999892791255,0.9999999892791255,CNN
cnn_182_sent2_CNN,0.000135868079456439,0.9998641319205436,0.9998641319205436,CNN
cnn_183_sent0_CNN,3.7832019233151436e-06,0.9999962167980766,0.9999962167980766,CNN
cnn_183_sent1_CNN,3.7832019233151436e-06,0.9999962167980766,0.9999962167980766,CNN
cnn_183_sent2_CNN,3.7832019233151436e-06,0.9999962167980766,0.9999962167980766,CNN
cnn_183_sent3_CNN,3.7832019233151436e-06,0.9999962167980766,0.9999962167980766,CNN
cnn_184_sent0_CNN,0.0001667038794239929,0.999833296120576,0.999833296120576,CNN
cnn_184_sent1_CNN,0.0001667038794239929,0.999833296120576,0.999833296120576,CNN
cnn_184_sent2_CNN,0.003001052373975965,0.9969989476260239,0.9969989476260239,CNN
cnn_185_sent0_CNN,0.0006912217791666277,0.9993087782208334,0.9993087782208334,CNN
cnn_185_sent1_CNN,0.0013746430144250161,0.998625356985575,0.998625356985575,CNN
cnn_185_sent2_CNN,0.0006912217791666277,0.9993087782208334,0.9993087782208334,CNN
cnn_186_sent0_CNN,0.005533116143805409,0.9944668838561947,0.9944668838561947,CNN
cnn_186_sent1_CNN,0.005533116143805409,0.9944668838561947,0.9944668838561947,CNN
cnn_186_sent2_CNN,0.005533116143805409,0.9944668838561947,0.9944668838561947,CNN
cnn_187_sent0_CNN,0.007282480313736728,0.9927175196862632,0.9927175196862632,CNN
cnn_187_sent1_CNN,0.007282480313736728,0.9927175196862632,0.9927175196862632,CNN
cnn_187_sent2_CNN,0.007282480313736728,0.9927175196862632,0.9927175196862632,CNN
cnn_188_sent0_CNN,0.21339859192855204,0.7866014080714478,0.7866014080714478,CNN
cnn_188_sent1_CNN,0.01480465923844833,0.9851953407615517,0.9851953407615517,CNN
cnn_188_sent2_CNN,0.998116875344485,0.0018831246555150295,0.0018831246555150295,CNN
cnn_189_sent0_CNN,6.867932145660081e-05,0.9999313206785435,0.9999313206785435,CNN
cnn_189_sent1_CNN,6.867932145660081e-05,0.9999313206785435,0.9999313206785435,CNN
cnn_189_sent2_CNN,0.9999998169971231,1.830028768726843e-07,1.830028768726843e-07,CNN
cnn_189_sent3_CNN,0.9999998169971231,1.830028768726843e-07,1.830028768726843e-07,CNN
cnn_190_sent0_CNN,0.00036857294826747963,0.9996314270517325,0.9996314270517325,CNN
cnn_190_sent1_CNN,0.00036857294826747963,0.9996314270517325,0.9996314270517325,CNN
cnn_190_sent2_CNN,0.9975521978928745,0.002447802107125451,0.002447802107125451,CNN
cnn_191_sent0_CNN,0.01782142232076456,0.9821785776792353,0.9821785776792353,CNN
cnn_191_sent1_CNN,0.01782142232076456,0.9821785776792353,0.9821785776792353,CNN
cnn_191_sent2_CNN,0.9832698817698624,0.01673011823013759,0.01673011823013759,CNN
cnn_192_sent0_CNN,3.1811217529727797e-06,0.999996818878247,0.999996818878247,CNN
cnn_192_sent1_CNN,3.1811217529727797e-06,0.999996818878247,0.999996818878247,CNN
cnn_192_sent2_CNN,3.1811217529727797e-06,0.999996818878247,0.999996818878247,CNN
cnn_193_sent0_CNN,2.3660902041389023e-05,0.9999763390979586,0.9999763390979586,CNN
cnn_193_sent1_CNN,0.9999835783901899,1.642160981019299e-05,1.642160981019299e-05,CNN
cnn_193_sent2_CNN,0.0014810352767292143,0.9985189647232707,0.9985189647232707,CNN
cnn_194_sent0_CNN,0.00011965829807834707,0.9998803417019217,0.9998803417019217,CNN
cnn_194_sent1_CNN,0.007778522631127197,0.9922214773688729,0.9922214773688729,CNN
cnn_194_sent2_CNN,0.9999808160454069,1.9183954593089653e-05,1.9183954593089653e-05,CNN
cnn_195_sent0_CNN,0.00027201214446680063,0.9997279878555331,0.9997279878555331,CNN
cnn_195_sent1_CNN,0.00027201214446680063,0.9997279878555331,0.9997279878555331,CNN
cnn_195_sent2_CNN,0.00027201214446680063,0.9997279878555331,0.9997279878555331,CNN
cnn_196_sent0_CNN,0.9690764878701811,0.030923512129818895,0.030923512129818895,CNN
cnn_196_sent1_CNN,1.2044236544186296e-06,0.9999987955763456,0.9999987955763456,CNN
cnn_196_sent2_CNN,0.999513115948309,0.0004868840516909511,0.0004868840516909511,CNN
cnn_197_sent0_CNN,1.2044236544186317e-06,0.9999987955763456,0.9999987955763456,CNN
cnn_197_sent1_CNN,1.2044236544186317e-06,0.9999987955763456,0.9999987955763456,CNN
cnn_197_sent2_CNN,0.999513115948309,0.0004868840516909511,0.0004868840516909511,CNN
cnn_198_sent0_CNN,5.23132067131529e-06,0.9999947686793288,0.9999947686793288,CNN
cnn_198_sent1_CNN,5.23132067131529e-06,0.9999947686793288,0.9999947686793288,CNN
cnn_198_sent2_CNN,0.999971589318506,2.841068149397552e-05,2.841068149397552e-05,CNN
cnn_199_sent0_CNN,0.00013113189219501696,0.9998688681078051,0.9998688681078051,CNN
cnn_199_sent1_CNN,0.00013113189219501696,0.9998688681078051,0.9998688681078051,CNN
cnn_199_sent2_CNN,0.00013113189219501696,0.9998688681078051,0.9998688681078051,CNN
cnn_200_sent0_CNN,0.999999698724048,3.01275951907978e-07,3.01275951907978e-07,CNN
cnn_200_sent1_CNN,4.971063602157622e-05,0.9999502893639783,0.9999502893639783,CNN
cnn_200_sent2_CNN,4.971063602157622e-05,0.9999502893639783,0.9999502893639783,CNN
