config,repetition,method,mse,kendall_tau,ranking_accuracy,adversarial_fraction
adv_10,26,mv,0.0027728333333333337,0.9999999999999999,1.0,0.1
adv_10,26,ds,0.0014679999999999997,0.9999999999999999,1.0,0.1
adv_10,26,pec,0.0024349519230168126,0.9999999999999999,1.0,0.1
adv_10,27,mv,0.002941666666666669,0.9999999999999999,1.0,0.1
adv_10,27,ds,0.00228766666666667,0.9999999999999999,1.0,0.1
adv_10,27,pec,0.003257043747225781,0.9999999999999999,1.0,0.1
adv_10,28,mv,0.0036526666666666656,0.9999999999999999,1.0,0.1
adv_10,28,ds,0.001897833333333333,0.9999999999999999,1.0,0.1
adv_10,28,pec,0.0023547657309621584,0.9999999999999999,1.0,0.1
adv_10,29,mv,0.002666333333333335,0.8666666666666666,0.9333333333333333,0.1
adv_10,29,ds,0.0012603333333333347,0.9999999999999999,1.0,0.1
adv_10,29,pec,0.002114174866929452,0.9999999999999999,1.0,0.1
adv_10,30,mv,0.004008333333333339,0.9999999999999999,1.0,0.1
adv_10,30,ds,0.0017053333333333365,0.8666666666666666,0.9333333333333333,0.1
adv_10,30,pec,0.0028630220597911393,0.9999999999999999,1.0,0.1
adv_10,31,mv,0.004123500000000001,0.9999999999999999,1.0,0.1
adv_10,31,ds,0.002165666666666665,0.9999999999999999,1.0,0.1
adv_10,31,pec,0.0031905335593615442,0.9999999999999999,1.0,0.1
adv_10,32,mv,0.0033015000000000006,0.9999999999999999,1.0,0.1
adv_10,32,ds,0.002279166666666666,0.9999999999999999,1.0,0.1
adv_10,32,pec,0.0027458086057636174,0.9999999999999999,1.0,0.1
adv_10,33,mv,0.003225166666666664,0.9999999999999999,1.0,0.1
adv_10,33,ds,0.002472499999999998,0.9999999999999999,1.0,0.1
adv_10,33,pec,0.003196100479227842,0.9999999999999999,1.0,0.1
adv_10,34,mv,0.0030470000000000015,0.9999999999999999,1.0,0.1
adv_10,34,ds,0.0014593333333333324,0.9999999999999999,1.0,0.1
adv_10,34,pec,0.0024052669366407243,0.9999999999999999,1.0,0.1
adv_10,35,mv,0.0030958333333333337,0.9999999999999999,1.0,0.1
adv_10,35,ds,0.001651999999999998,0.9999999999999999,1.0,0.1
adv_10,35,pec,0.002481290597429964,0.9999999999999999,1.0,0.1
adv_10,36,mv,0.0037381666666666687,0.9999999999999999,1.0,0.1
adv_10,36,ds,0.0016858333333333332,0.9999999999999999,1.0,0.1
adv_10,36,pec,0.0025348549310389196,0.9999999999999999,1.0,0.1
adv_10,37,mv,0.002832666666666666,0.9999999999999999,1.0,0.1
adv_10,37,ds,0.0018333333333333342,0.9999999999999999,1.0,0.1
adv_10,37,pec,0.0029587729026524304,0.9999999999999999,1.0,0.1
adv_10,38,mv,0.003354000000000001,0.9999999999999999,1.0,0.1
adv_10,38,ds,0.0016491666666666666,0.9999999999999999,1.0,0.1
adv_10,38,pec,0.0024968845971683807,0.9999999999999999,1.0,0.1
adv_10,39,mv,0.0027944999999999997,0.9999999999999999,1.0,0.1
adv_10,39,ds,0.0011798333333333326,0.9999999999999999,1.0,0.1
adv_10,39,pec,0.002012491180936104,0.9999999999999999,1.0,0.1
adv_10,40,mv,0.0030131666666666688,0.9999999999999999,1.0,0.1
adv_10,40,ds,0.0010598333333333347,0.9999999999999999,1.0,0.1
adv_10,40,pec,0.001683829738975022,0.9999999999999999,1.0,0.1
adv_10,41,mv,0.0032893333333333364,0.9999999999999999,1.0,0.1
adv_10,41,ds,0.0024913333333333345,0.9999999999999999,1.0,0.1
adv_10,41,pec,0.0036252451921813833,0.9999999999999999,1.0,0.1
adv_10,42,mv,0.003104333333333334,0.9999999999999999,1.0,0.1
adv_10,42,ds,0.0026624999999999986,0.9999999999999999,1.0,0.1
adv_10,42,pec,0.003616329327315928,0.9999999999999999,1.0,0.1
adv_10,43,mv,0.002838666666666665,0.9999999999999999,1.0,0.1
adv_10,43,ds,0.0017398333333333326,0.9999999999999999,1.0,0.1
adv_10,43,pec,0.0024880495843399423,0.9999999999999999,1.0,0.1
adv_10,44,mv,0.002074166666666668,0.9999999999999999,1.0,0.1
adv_10,44,ds,0.0009925000000000012,0.9999999999999999,1.0,0.1
adv_10,44,pec,0.001890004638832015,0.9999999999999999,1.0,0.1
adv_10,45,mv,0.002355833333333335,0.9999999999999999,1.0,0.1
adv_10,45,ds,0.0008776666666666673,0.9999999999999999,1.0,0.1
adv_10,45,pec,0.001664166583810524,0.9999999999999999,1.0,0.1
adv_10,46,mv,0.0029250000000000027,0.9999999999999999,1.0,0.1
adv_10,46,ds,0.0010885000000000011,0.9999999999999999,1.0,0.1
adv_10,46,pec,0.0018705931938647442,0.9999999999999999,1.0,0.1
adv_10,47,mv,0.0032936666666666652,0.9999999999999999,1.0,0.1
adv_10,47,ds,0.0024831666666666643,0.9999999999999999,1.0,0.1
adv_10,47,pec,0.0035911122133103824,0.9999999999999999,1.0,0.1
adv_10,48,mv,0.0029840000000000005,0.9999999999999999,1.0,0.1
adv_10,48,ds,0.0015566666666666674,0.9999999999999999,1.0,0.1
adv_10,48,pec,0.002329327647163555,0.9999999999999999,1.0,0.1
adv_10,49,mv,0.0028325,0.9999999999999999,1.0,0.1
adv_10,49,ds,0.0011561666666666675,0.9999999999999999,1.0,0.1
adv_10,49,pec,0.002210569602863466,0.9999999999999999,1.0,0.1
adv_10,50,mv,0.0021818333333333334,0.9999999999999999,1.0,0.1
adv_10,50,ds,0.0016798333333333324,0.9999999999999999,1.0,0.1
adv_10,50,pec,0.0025163380213135216,0.9999999999999999,1.0,0.1
adv_10,51,mv,0.0034478333333333327,0.9999999999999999,1.0,0.1
adv_10,51,ds,0.0016148333333333327,0.9999999999999999,1.0,0.1
adv_10,51,pec,0.002573606028496293,0.9999999999999999,1.0,0.1
adv_10,52,mv,0.0023746666666666686,0.9999999999999999,1.0,0.1
adv_10,52,ds,0.001846499999999999,0.9999999999999999,1.0,0.1
adv_10,52,pec,0.002557241122631876,0.9999999999999999,1.0,0.1
adv_10,53,mv,0.002639499999999998,0.9999999999999999,1.0,0.1
adv_10,53,ds,0.0013156666666666657,0.9999999999999999,1.0,0.1
adv_10,53,pec,0.0016240570342499182,0.9999999999999999,1.0,0.1
adv_10,54,mv,0.0025441666666666655,0.9999999999999999,1.0,0.1
adv_10,54,ds,0.0013735000000000004,0.9999999999999999,1.0,0.1
adv_10,54,pec,0.0023982038632620827,0.9999999999999999,1.0,0.1
adv_10,55,mv,0.0031609999999999993,0.9999999999999999,1.0,0.1
adv_10,55,ds,0.0018853333333333335,0.9999999999999999,1.0,0.1
adv_10,55,pec,0.002794524708448627,0.9999999999999999,1.0,0.1
adv_10,56,mv,0.002222833333333334,0.9999999999999999,1.0,0.1
adv_10,56,ds,0.001080000000000001,0.9999999999999999,1.0,0.1
adv_10,56,pec,0.0017956020289150545,0.9999999999999999,1.0,0.1
adv_10,57,mv,0.0031305000000000035,0.9999999999999999,1.0,0.1
adv_10,57,ds,0.001419666666666668,0.9999999999999999,1.0,0.1
adv_10,57,pec,0.0022977554080554144,0.9999999999999999,1.0,0.1
adv_10,58,mv,0.003771833333333334,0.9999999999999999,1.0,0.1
adv_10,58,ds,0.002318,0.9999999999999999,1.0,0.1
adv_10,58,pec,0.0030162397427383057,0.9999999999999999,1.0,0.1
adv_10,59,mv,0.003243333333333332,0.9999999999999999,1.0,0.1
adv_10,59,ds,0.001554333333333334,0.9999999999999999,1.0,0.1
adv_10,59,pec,0.002668563083527741,0.9999999999999999,1.0,0.1
adv_10,60,mv,0.0023885000000000017,0.9999999999999999,1.0,0.1
adv_10,60,ds,0.0009475000000000004,0.9999999999999999,1.0,0.1
adv_10,60,pec,0.0016791652721652964,0.9999999999999999,1.0,0.1
adv_10,61,mv,0.003362166666666666,0.9999999999999999,1.0,0.1
adv_10,61,ds,0.0012348333333333337,0.9999999999999999,1.0,0.1
adv_10,61,pec,0.0023456338421989397,0.9999999999999999,1.0,0.1
adv_10,62,mv,0.003571500000000004,0.9999999999999999,1.0,0.1
adv_10,62,ds,0.0016846666666666696,0.9999999999999999,1.0,0.1
adv_10,62,pec,0.0027302569863930635,0.9999999999999999,1.0,0.1
adv_10,63,mv,0.002375000000000001,0.9999999999999999,1.0,0.1
adv_10,63,ds,0.0014023333333333346,0.9999999999999999,1.0,0.1
adv_10,63,pec,0.0019922308627308427,0.9999999999999999,1.0,0.1
adv_10,64,mv,0.0025011666666666667,0.9999999999999999,1.0,0.1
adv_10,64,ds,0.0015999999999999983,0.9999999999999999,1.0,0.1
adv_10,64,pec,0.0023455438156810395,0.9999999999999999,1.0,0.1
adv_10,65,mv,0.0030965000000000007,0.9999999999999999,1.0,0.1
adv_10,65,ds,0.002076333333333331,0.9999999999999999,1.0,0.1
adv_10,65,pec,0.0034099692802175216,0.9999999999999999,1.0,0.1
adv_10,66,mv,0.0022644999999999996,0.9999999999999999,1.0,0.1
adv_10,66,ds,0.0009748333333333333,0.9999999999999999,1.0,0.1
adv_10,66,pec,0.001427165129133568,0.9999999999999999,1.0,0.1
adv_10,67,mv,0.0030926666666666685,0.9999999999999999,1.0,0.1
adv_10,67,ds,0.0018724999999999998,0.9999999999999999,1.0,0.1
adv_10,67,pec,0.0029948967312134964,0.9999999999999999,1.0,0.1
adv_10,68,mv,0.003722333333333333,0.9999999999999999,1.0,0.1
adv_10,68,ds,0.0031436666666666683,0.9999999999999999,1.0,0.1
adv_10,68,pec,0.003676895630433856,0.9999999999999999,1.0,0.1
adv_10,69,mv,0.003660166666666667,0.9999999999999999,1.0,0.1
adv_10,69,ds,0.0016965,0.9999999999999999,1.0,0.1
adv_10,69,pec,0.0024881637953970506,0.9999999999999999,1.0,0.1
adv_10,70,mv,0.0039675,0.9999999999999999,1.0,0.1
adv_10,70,ds,0.0017046666666666662,0.9999999999999999,1.0,0.1
adv_10,70,pec,0.0027350767681420906,0.9999999999999999,1.0,0.1
adv_10,71,mv,0.0036935000000000006,0.9999999999999999,1.0,0.1
adv_10,71,ds,0.0024900000000000005,0.9999999999999999,1.0,0.1
adv_10,71,pec,0.0035558682405799577,0.9999999999999999,1.0,0.1
adv_10,72,mv,0.0028485000000000016,0.9999999999999999,1.0,0.1
adv_10,72,ds,0.001413333333333335,0.9999999999999999,1.0,0.1
adv_10,72,pec,0.001980777400593027,0.9999999999999999,1.0,0.1
adv_10,73,mv,0.0020016666666666677,0.9999999999999999,1.0,0.1
adv_10,73,ds,0.0017190000000000007,0.9999999999999999,1.0,0.1
adv_10,73,pec,0.0024754927717965656,0.9999999999999999,1.0,0.1
adv_10,74,mv,0.002098333333333331,0.9999999999999999,1.0,0.1
adv_10,74,ds,0.0016529999999999989,0.9999999999999999,1.0,0.1
adv_10,74,pec,0.002538289864947609,0.9999999999999999,1.0,0.1
adv_10,75,mv,0.0030341666666666663,0.9999999999999999,1.0,0.1
adv_10,75,ds,0.002238166666666667,0.9999999999999999,1.0,0.1
adv_10,75,pec,0.0032061159115503285,0.9999999999999999,1.0,0.1
adv_10,76,mv,0.003451833333333336,0.9999999999999999,1.0,0.1
adv_10,76,ds,0.001523000000000001,0.9999999999999999,1.0,0.1
adv_10,76,pec,0.0021763491436045117,0.9999999999999999,1.0,0.1
adv_10,77,mv,0.003952,0.9999999999999999,1.0,0.1
adv_10,77,ds,0.0014673333333333326,0.9999999999999999,1.0,0.1
adv_10,77,pec,0.0025385856986571446,0.9999999999999999,1.0,0.1
adv_10,78,mv,0.002844999999999999,0.9999999999999999,1.0,0.1
adv_10,78,ds,0.0020056666666666664,0.9999999999999999,1.0,0.1
adv_10,78,pec,0.0030970734162894618,0.9999999999999999,1.0,0.1
adv_10,79,mv,0.003613666666666666,0.9999999999999999,1.0,0.1
adv_10,79,ds,0.0015071666666666651,0.9999999999999999,1.0,0.1
adv_10,79,pec,0.0026630739920914357,0.9999999999999999,1.0,0.1
adv_10,80,mv,0.0025895000000000015,0.9999999999999999,1.0,0.1
adv_10,80,ds,0.0013166666666666672,0.9999999999999999,1.0,0.1
adv_10,80,pec,0.002132357685679581,0.9999999999999999,1.0,0.1
adv_10,81,mv,0.0034875000000000006,0.9999999999999999,1.0,0.1
adv_10,81,ds,0.0020463333333333323,0.9999999999999999,1.0,0.1
adv_10,81,pec,0.002507183295459641,0.9999999999999999,1.0,0.1
adv_10,82,mv,0.0026821666666666647,0.9999999999999999,1.0,0.1
adv_10,82,ds,0.001648833333333333,0.9999999999999999,1.0,0.1
adv_10,82,pec,0.0026173262500605696,0.9999999999999999,1.0,0.1
adv_10,83,mv,0.0026290000000000016,0.9999999999999999,1.0,0.1
adv_10,83,ds,0.0011623333333333338,0.9999999999999999,1.0,0.1
adv_10,83,pec,0.0015435193343107806,0.9999999999999999,1.0,0.1
adv_10,84,mv,0.003709500000000001,0.9999999999999999,1.0,0.1
adv_10,84,ds,0.002369833333333333,0.9999999999999999,1.0,0.1
adv_10,84,pec,0.0031502119668396374,0.9999999999999999,1.0,0.1
adv_10,85,mv,0.003368999999999999,0.9999999999999999,1.0,0.1
adv_10,85,ds,0.001072166666666666,0.9999999999999999,1.0,0.1
adv_10,85,pec,0.0021276992772613166,0.9999999999999999,1.0,0.1
adv_10,86,mv,0.004153833333333331,0.9999999999999999,1.0,0.1
adv_10,86,ds,0.001977666666666666,0.8666666666666666,0.9333333333333333,0.1
adv_10,86,pec,0.0027038455668609595,0.8666666666666666,0.9333333333333333,0.1
adv_10,87,mv,0.0030636666666666672,0.9999999999999999,1.0,0.1
adv_10,87,ds,0.0013321666666666662,0.9999999999999999,1.0,0.1
adv_10,87,pec,0.002178385131749116,0.9999999999999999,1.0,0.1
adv_10,88,mv,0.0031724999999999995,0.9999999999999999,1.0,0.1
adv_10,88,ds,0.001046166666666666,0.9999999999999999,1.0,0.1
adv_10,88,pec,0.0021767587007245994,0.9999999999999999,1.0,0.1
adv_10,89,mv,0.002930833333333334,0.9999999999999999,1.0,0.1
adv_10,89,ds,0.0022545,0.9999999999999999,1.0,0.1
adv_10,89,pec,0.0028381346289309945,0.9999999999999999,1.0,0.1
adv_10,90,mv,0.0033990000000000027,0.9999999999999999,1.0,0.1
adv_10,90,ds,0.001298500000000002,0.9999999999999999,1.0,0.1
adv_10,90,pec,0.002263401535658511,0.9999999999999999,1.0,0.1
adv_10,91,mv,0.0023863333333333328,0.9999999999999999,1.0,0.1
adv_10,91,ds,0.0016911666666666657,0.9999999999999999,1.0,0.1
adv_10,91,pec,0.0024771966503586203,0.9999999999999999,1.0,0.1
adv_10,92,mv,0.0030094999999999987,0.9999999999999999,1.0,0.1
adv_10,92,ds,0.0016118333333333332,0.9999999999999999,1.0,0.1
adv_10,92,pec,0.002528159980062836,0.9999999999999999,1.0,0.1
adv_10,93,mv,0.0032829999999999995,0.9999999999999999,1.0,0.1
adv_10,93,ds,0.0014368333333333344,0.9999999999999999,1.0,0.1
adv_10,93,pec,0.0024684406664852326,0.9999999999999999,1.0,0.1
adv_10,94,mv,0.0031644999999999993,0.9999999999999999,1.0,0.1
adv_10,94,ds,0.0014801666666666663,0.9999999999999999,1.0,0.1
adv_10,94,pec,0.0022280699845543587,0.9999999999999999,1.0,0.1
adv_10,95,mv,0.0026725000000000013,0.9999999999999999,1.0,0.1
adv_10,95,ds,0.0013895000000000003,0.9999999999999999,1.0,0.1
adv_10,95,pec,0.0021755370083002476,0.9999999999999999,1.0,0.1
adv_10,96,mv,0.004639166666666666,0.9999999999999999,1.0,0.1
adv_10,96,ds,0.001989666666666665,0.9999999999999999,1.0,0.1
adv_10,96,pec,0.0031818955875436237,0.9999999999999999,1.0,0.1
adv_10,97,mv,0.0036355,0.9999999999999999,1.0,0.1
adv_10,97,ds,0.00221,0.9999999999999999,1.0,0.1
adv_10,97,pec,0.00343473448016138,0.9999999999999999,1.0,0.1
adv_10,98,mv,0.004387333333333334,0.9999999999999999,1.0,0.1
adv_10,98,ds,0.0018646666666666675,0.9999999999999999,1.0,0.1
adv_10,98,pec,0.0030941847914940563,0.9999999999999999,1.0,0.1
adv_10,99,mv,0.003457666666666668,0.9999999999999999,1.0,0.1
adv_10,99,ds,0.002083166666666669,0.9999999999999999,1.0,0.1
adv_10,99,pec,0.0031940997499561967,0.9999999999999999,1.0,0.1
adv_20,0,mv,0.004205333333333332,0.9999999999999999,1.0,0.2
adv_20,0,ds,0.0022456666666666666,0.9999999999999999,1.0,0.2
adv_20,0,pec,0.0034856727416003436,0.9999999999999999,1.0,0.2
adv_20,1,mv,0.006573166666666665,0.9999999999999999,1.0,0.2
adv_20,1,ds,0.003229999999999999,0.9999999999999999,1.0,0.2
adv_20,1,pec,0.004777584289139671,0.9999999999999999,1.0,0.2
adv_20,2,mv,0.004164333333333336,0.9999999999999999,1.0,0.2
adv_20,2,ds,0.0019001666666666678,0.9999999999999999,1.0,0.2
adv_20,2,pec,0.003068989380025547,0.9999999999999999,1.0,0.2
adv_20,3,mv,0.004825666666666665,0.9999999999999999,1.0,0.2
adv_20,3,ds,0.001921666666666667,0.9999999999999999,1.0,0.2
adv_20,3,pec,0.0028775925696794794,0.9999999999999999,1.0,0.2
adv_20,4,mv,0.0058976666666666665,0.9999999999999999,1.0,0.2
adv_20,4,ds,0.002664666666666668,0.9999999999999999,1.0,0.2
adv_20,4,pec,0.004697298774979039,0.9999999999999999,1.0,0.2
adv_20,5,mv,0.003963166666666668,0.9999999999999999,1.0,0.2
adv_20,5,ds,0.0019586666666666654,0.9999999999999999,1.0,0.2
adv_20,5,pec,0.003170889147544748,0.9999999999999999,1.0,0.2
adv_20,6,mv,0.0034689999999999986,0.8666666666666666,0.9333333333333333,0.2
adv_20,6,ds,0.0020385000000000004,0.9999999999999999,1.0,0.2
adv_20,6,pec,0.003335671782333145,0.9999999999999999,1.0,0.2
adv_20,7,mv,0.003047500000000003,0.9999999999999999,1.0,0.2
adv_20,7,ds,0.0013578333333333335,0.9999999999999999,1.0,0.2
adv_20,7,pec,0.0022894613114786094,0.9999999999999999,1.0,0.2
adv_20,8,mv,0.003520500000000001,0.9999999999999999,1.0,0.2
adv_20,8,ds,0.0016840000000000015,0.9999999999999999,1.0,0.2
adv_20,8,pec,0.003040748353911221,0.9999999999999999,1.0,0.2
adv_20,9,mv,0.0032753333333333337,0.8666666666666666,0.9333333333333333,0.2
adv_20,9,ds,0.0017651666666666675,0.9999999999999999,1.0,0.2
adv_20,9,pec,0.0028049393340849136,0.9999999999999999,1.0,0.2
adv_20,10,mv,0.004479166666666665,0.9999999999999999,1.0,0.2
adv_20,10,ds,0.002412166666666667,0.9999999999999999,1.0,0.2
adv_20,10,pec,0.0038387074614148844,0.9999999999999999,1.0,0.2
adv_20,11,mv,0.004926499999999999,0.9999999999999999,1.0,0.2
adv_20,11,ds,0.002843666666666665,0.9660917830792959,0.9666666666666667,0.2
adv_20,11,pec,0.0035739953052889447,0.9999999999999999,1.0,0.2
adv_20,12,mv,0.005002833333333334,0.9999999999999999,1.0,0.2
adv_20,12,ds,0.0018961666666666682,0.9999999999999999,1.0,0.2
adv_20,12,pec,0.002901722970880004,0.9999999999999999,1.0,0.2
adv_20,13,mv,0.004335833333333334,0.9999999999999999,1.0,0.2
adv_20,13,ds,0.001985166666666664,0.9999999999999999,1.0,0.2
adv_20,13,pec,0.0030877149008096956,0.9999999999999999,1.0,0.2
adv_20,14,mv,0.003957666666666664,0.9999999999999999,1.0,0.2
adv_20,14,ds,0.0016021666666666667,0.9999999999999999,1.0,0.2
adv_20,14,pec,0.002960272147343163,0.9999999999999999,1.0,0.2
adv_20,15,mv,0.004499333333333335,0.9999999999999999,1.0,0.2
adv_20,15,ds,0.0020943333333333348,0.9999999999999999,1.0,0.2
adv_20,15,pec,0.0033164857551947354,0.9999999999999999,1.0,0.2
adv_20,16,mv,0.004530333333333333,0.9999999999999999,1.0,0.2
adv_20,16,ds,0.0020923333333333323,0.9999999999999999,1.0,0.2
adv_20,16,pec,0.0036126295935683325,0.9999999999999999,1.0,0.2
adv_20,17,mv,0.0050915,0.9999999999999999,1.0,0.2
adv_20,17,ds,0.0024056666666666675,0.9999999999999999,1.0,0.2
adv_20,17,pec,0.0032477848989839846,0.9999999999999999,1.0,0.2
adv_20,18,mv,0.0036603333333333314,0.9999999999999999,1.0,0.2
adv_20,18,ds,0.0021444999999999993,0.9999999999999999,1.0,0.2
adv_20,18,pec,0.0029801024885144634,0.9999999999999999,1.0,0.2
adv_20,19,mv,0.004838333333333329,0.9999999999999999,1.0,0.2
adv_20,19,ds,0.002396499999999997,0.9999999999999999,1.0,0.2
adv_20,19,pec,0.003788364254469788,0.9999999999999999,1.0,0.2
adv_20,20,mv,0.003929666666666665,0.9999999999999999,1.0,0.2
adv_20,20,ds,0.0018018333333333335,0.9999999999999999,1.0,0.2
adv_20,20,pec,0.002693846970916061,0.9999999999999999,1.0,0.2
adv_20,21,mv,0.003633166666666668,0.8666666666666666,0.9333333333333333,0.2
adv_20,21,ds,0.0008026666666666677,0.9999999999999999,1.0,0.2
adv_20,21,pec,0.001505601128344194,0.9999999999999999,1.0,0.2
adv_20,22,mv,0.003990666666666666,0.9999999999999999,1.0,0.2
adv_20,22,ds,0.002209666666666666,0.9999999999999999,1.0,0.2
adv_20,22,pec,0.0029274256159353023,0.9999999999999999,1.0,0.2
adv_20,23,mv,0.004305333333333332,0.9999999999999999,1.0,0.2
adv_20,23,ds,0.0014743333333333338,0.9999999999999999,1.0,0.2
adv_20,23,pec,0.002501534902034084,0.9999999999999999,1.0,0.2
adv_20,24,mv,0.004517500000000003,0.9999999999999999,1.0,0.2
adv_20,24,ds,0.0024840000000000005,0.9999999999999999,1.0,0.2
adv_20,24,pec,0.0035005268933975295,0.9999999999999999,1.0,0.2
adv_20,25,mv,0.004569166666666665,0.9999999999999999,1.0,0.2
adv_20,25,ds,0.0022899999999999973,0.9660917830792959,0.9666666666666667,0.2
adv_20,25,pec,0.0035340282146484434,0.9999999999999999,1.0,0.2
adv_20,26,mv,0.004469000000000002,0.9999999999999999,1.0,0.2
adv_20,26,ds,0.0018771666666666676,0.9999999999999999,1.0,0.2
adv_20,26,pec,0.0036249884549536776,0.9999999999999999,1.0,0.2
adv_20,27,mv,0.004040666666666671,0.9999999999999999,1.0,0.2
adv_20,27,ds,0.002963666666666668,0.9999999999999999,1.0,0.2
adv_20,27,pec,0.004177608048269796,0.9999999999999999,1.0,0.2
adv_20,28,mv,0.0049778333333333315,0.9999999999999999,1.0,0.2
adv_20,28,ds,0.002216833333333332,0.9999999999999999,1.0,0.2
adv_20,28,pec,0.002752838960977213,0.9999999999999999,1.0,0.2
adv_20,29,mv,0.0034330000000000033,0.9999999999999999,1.0,0.2
adv_20,29,ds,0.0012975000000000013,0.9999999999999999,1.0,0.2
adv_20,29,pec,0.002523475514638267,0.9999999999999999,1.0,0.2
adv_20,30,mv,0.005673833333333334,0.9999999999999999,1.0,0.2
adv_20,30,ds,0.0021381666666666706,0.8666666666666666,0.9333333333333333,0.2
adv_20,30,pec,0.0037726293124224924,0.8666666666666666,0.9333333333333333,0.2
adv_20,31,mv,0.004793166666666667,0.9999999999999999,1.0,0.2
adv_20,31,ds,0.002798500000000001,0.8666666666666666,0.9333333333333333,0.2
adv_20,31,pec,0.00378071650632395,0.8666666666666666,0.9333333333333333,0.2
adv_20,32,mv,0.004209333333333333,0.9999999999999999,1.0,0.2
adv_20,32,ds,0.002742333333333333,0.9999999999999999,1.0,0.2
adv_20,32,pec,0.0035220366851380774,0.9999999999999999,1.0,0.2
adv_20,33,mv,0.004401833333333331,0.9999999999999999,1.0,0.2
adv_20,33,ds,0.0028813333333333312,0.9999999999999999,1.0,0.2
adv_20,33,pec,0.0040122632505837945,0.9999999999999999,1.0,0.2
adv_20,34,mv,0.004276499999999998,0.9999999999999999,1.0,0.2
adv_20,34,ds,0.0019914999999999998,0.9999999999999999,1.0,0.2
adv_20,34,pec,0.0032670252477373565,0.9999999999999999,1.0,0.2
adv_20,35,mv,0.003983666666666666,0.9660917830792959,0.9666666666666667,0.2
adv_20,35,ds,0.0014896666666666652,0.9999999999999999,1.0,0.2
adv_20,35,pec,0.0024310424875156594,0.9999999999999999,1.0,0.2
adv_20,36,mv,0.004886000000000003,0.9999999999999999,1.0,0.2
adv_20,36,ds,0.001979166666666667,0.9999999999999999,1.0,0.2
adv_20,36,pec,0.003425249768444842,0.9999999999999999,1.0,0.2
adv_20,37,mv,0.004036333333333334,0.9999999999999999,1.0,0.2
adv_20,37,ds,0.0030011666666666654,0.9999999999999999,1.0,0.2
adv_20,37,pec,0.0041365236413029825,0.9999999999999999,1.0,0.2
adv_20,38,mv,0.004804166666666667,0.9999999999999999,1.0,0.2
adv_20,38,ds,0.0016896666666666664,0.9999999999999999,1.0,0.2
adv_20,38,pec,0.0026943695454678626,0.9999999999999999,1.0,0.2
adv_20,39,mv,0.003454666666666666,0.9999999999999999,1.0,0.2
adv_20,39,ds,0.0014781666666666665,0.9999999999999999,1.0,0.2
adv_20,39,pec,0.0027772461392186697,0.9999999999999999,1.0,0.2
adv_20,40,mv,0.004227166666666671,0.9999999999999999,1.0,0.2
adv_20,40,ds,0.0010121666666666684,0.9999999999999999,1.0,0.2
adv_20,40,pec,0.0019305087497060917,0.9999999999999999,1.0,0.2
adv_20,41,mv,0.004471666666666668,0.9999999999999999,1.0,0.2
adv_20,41,ds,0.0026848333333333346,0.9999999999999999,1.0,0.2
adv_20,41,pec,0.0042881337308471835,0.9999999999999999,1.0,0.2
adv_20,42,mv,0.004233,0.9999999999999999,1.0,0.2
adv_20,42,ds,0.0025561666666666654,0.9999999999999999,1.0,0.2
adv_20,42,pec,0.004112130639158071,0.9999999999999999,1.0,0.2
adv_20,43,mv,0.004140833333333331,0.9999999999999999,1.0,0.2
adv_20,43,ds,0.0015583333333333328,0.9999999999999999,1.0,0.2
adv_20,43,pec,0.0024919230019387656,0.9999999999999999,1.0,0.2
adv_20,44,mv,0.003191333333333336,0.9999999999999999,1.0,0.2
adv_20,44,ds,0.0016085000000000016,0.9999999999999999,1.0,0.2
adv_20,44,pec,0.0026902738560510907,0.9999999999999999,1.0,0.2
adv_20,45,mv,0.003048000000000001,0.9999999999999999,1.0,0.2
adv_20,45,ds,0.0012243333333333344,0.9999999999999999,1.0,0.2
adv_20,45,pec,0.001991628922290726,0.9999999999999999,1.0,0.2
adv_20,46,mv,0.004626333333333336,0.9999999999999999,1.0,0.2
adv_20,46,ds,0.0012543333333333345,0.9999999999999999,1.0,0.2
adv_20,46,pec,0.002247873670125617,0.9999999999999999,1.0,0.2
adv_20,47,mv,0.004933166666666666,0.8666666666666666,0.9333333333333333,0.2
adv_20,47,ds,0.002719666666666665,0.8666666666666666,0.9333333333333333,0.2
adv_20,47,pec,0.004110519340484255,0.9999999999999999,1.0,0.2
adv_20,48,mv,0.004284999999999996,0.9999999999999999,1.0,0.2
adv_20,48,ds,0.002067166666666669,0.9999999999999999,1.0,0.2
adv_20,48,pec,0.0030321521159581873,0.9999999999999999,1.0,0.2
adv_20,49,mv,0.004091333333333335,0.9999999999999999,1.0,0.2
adv_20,49,ds,0.0017925,0.9999999999999999,1.0,0.2
adv_20,49,pec,0.0035892479611813704,0.9999999999999999,1.0,0.2
adv_20,50,mv,0.0034929999999999974,0.9999999999999999,1.0,0.2
adv_20,50,ds,0.0013950000000000004,0.9999999999999999,1.0,0.2
adv_20,50,pec,0.0026903930274150265,0.9999999999999999,1.0,0.2
adv_20,51,mv,0.004340500000000001,0.9999999999999999,1.0,0.2
adv_20,51,ds,0.0013464999999999994,0.9999999999999999,1.0,0.2
adv_20,51,pec,0.0027922150115289313,0.9999999999999999,1.0,0.2
adv_20,52,mv,0.003127333333333333,0.9999999999999999,1.0,0.2
adv_20,52,ds,0.0016645000000000026,0.9999999999999999,1.0,0.2
