config,repetition,method,mse,kendall_tau,ranking_accuracy,agent_gap_type
gaps_wide,17,pec,0.0017815448693008298,0.9999999999999999,1.0,wide
gaps_wide,18,mv,0.002376166666666667,0.9999999999999999,1.0,wide
gaps_wide,18,ds,0.0010664999999999997,0.9999999999999999,1.0,wide
gaps_wide,18,pec,0.0020773965228478024,0.9999999999999999,1.0,wide
gaps_wide,19,mv,0.003088166666666664,0.8666666666666666,0.9333333333333333,wide
gaps_wide,19,ds,0.0018856666666666633,0.9999999999999999,1.0,wide
gaps_wide,19,pec,0.0030488076202310793,0.9999999999999999,1.0,wide
gaps_wide,20,mv,0.0025529999999999993,0.9999999999999999,1.0,wide
gaps_wide,20,ds,0.0009528333333333324,0.9999999999999999,1.0,wide
gaps_wide,20,pec,0.0013376783740331928,0.9999999999999999,1.0,wide
gaps_wide,21,mv,0.0020824999999999997,0.9999999999999999,1.0,wide
gaps_wide,21,ds,0.0008280000000000015,0.9999999999999999,1.0,wide
gaps_wide,21,pec,0.0013009789050909219,0.9999999999999999,1.0,wide
gaps_wide,22,mv,0.002535333333333331,0.9999999999999999,1.0,wide
gaps_wide,22,ds,0.0011053333333333334,0.9999999999999999,1.0,wide
gaps_wide,22,pec,0.0018347263121076156,0.9999999999999999,1.0,wide
gaps_wide,23,mv,0.0024258333333333332,0.9999999999999999,1.0,wide
gaps_wide,23,ds,0.0013120000000000007,0.9999999999999999,1.0,wide
gaps_wide,23,pec,0.0021772910785305406,0.9999999999999999,1.0,wide
gaps_wide,24,mv,0.0027346666666666665,0.9999999999999999,1.0,wide
gaps_wide,24,ds,0.0014683333333333328,0.9999999999999999,1.0,wide
gaps_wide,24,pec,0.002087893758704772,0.9999999999999999,1.0,wide
gaps_wide,25,mv,0.0028464999999999983,0.9999999999999999,1.0,wide
gaps_wide,25,ds,0.0015590000000000007,0.9999999999999999,1.0,wide
gaps_wide,25,pec,0.0023812734935502664,0.9999999999999999,1.0,wide
gaps_wide,26,mv,0.002327666666666667,0.9999999999999999,1.0,wide
gaps_wide,26,ds,0.0014279999999999996,0.9999999999999999,1.0,wide
gaps_wide,26,pec,0.0023810384224269786,0.9999999999999999,1.0,wide
gaps_wide,27,mv,0.002577000000000002,0.9999999999999999,1.0,wide
gaps_wide,27,ds,0.001957666666666669,0.9999999999999999,1.0,wide
gaps_wide,27,pec,0.0028369162942313932,0.9999999999999999,1.0,wide
gaps_wide,28,mv,0.002923666666666665,0.9999999999999999,1.0,wide
gaps_wide,28,ds,0.0017329999999999995,0.9999999999999999,1.0,wide
gaps_wide,28,pec,0.0022850430300169837,0.9999999999999999,1.0,wide
gaps_wide,29,mv,0.001944000000000001,0.8666666666666666,0.9333333333333333,wide
gaps_wide,29,ds,0.0012270000000000013,0.9999999999999999,1.0,wide
gaps_wide,29,pec,0.0022313387698756557,0.9999999999999999,1.0,wide
gaps_wide,30,mv,0.0035295000000000044,0.9999999999999999,1.0,wide
gaps_wide,30,ds,0.0018085000000000035,0.8666666666666666,0.9333333333333333,wide
gaps_wide,30,pec,0.0026187323877970986,0.8666666666666666,0.9333333333333333,wide
gaps_wide,31,mv,0.002947333333333333,0.9999999999999999,1.0,wide
gaps_wide,31,ds,0.0019523333333333337,0.9999999999999999,1.0,wide
gaps_wide,31,pec,0.0027177181560141465,0.9999999999999999,1.0,wide
gaps_wide,32,mv,0.002329833333333332,0.9999999999999999,1.0,wide
gaps_wide,32,ds,0.0021958333333333326,0.9999999999999999,1.0,wide
gaps_wide,32,pec,0.002451793888931277,0.9999999999999999,1.0,wide
gaps_wide,33,mv,0.002535666666666665,0.9999999999999999,1.0,wide
gaps_wide,33,ds,0.002175499999999998,0.9999999999999999,1.0,wide
gaps_wide,33,pec,0.003117320092792251,0.9999999999999999,1.0,wide
gaps_wide,34,mv,0.002874333333333334,0.9999999999999999,1.0,wide
gaps_wide,34,ds,0.0014791666666666662,0.9999999999999999,1.0,wide
gaps_wide,34,pec,0.0025633821005011195,0.9999999999999999,1.0,wide
gaps_wide,35,mv,0.0022373333333333325,0.9999999999999999,1.0,wide
gaps_wide,35,ds,0.0015065000000000002,0.9999999999999999,1.0,wide
gaps_wide,35,pec,0.0021767677960620392,0.9999999999999999,1.0,wide
gaps_wide,36,mv,0.003329333333333333,0.9999999999999999,1.0,wide
gaps_wide,36,ds,0.0015236666666666662,0.9999999999999999,1.0,wide
gaps_wide,36,pec,0.0025444989531857912,0.9999999999999999,1.0,wide
gaps_wide,37,mv,0.0026678333333333315,0.9999999999999999,1.0,wide
gaps_wide,37,ds,0.0016245000000000012,0.9999999999999999,1.0,wide
gaps_wide,37,pec,0.0025167574341892636,0.9999999999999999,1.0,wide
gaps_wide,38,mv,0.002850666666666666,0.9999999999999999,1.0,wide
gaps_wide,38,ds,0.001690333333333333,0.9999999999999999,1.0,wide
gaps_wide,38,pec,0.0023605737206802762,0.9999999999999999,1.0,wide
gaps_wide,39,mv,0.001994333333333332,0.9999999999999999,1.0,wide
gaps_wide,39,ds,0.0010013333333333324,0.9999999999999999,1.0,wide
gaps_wide,39,pec,0.0018848937409742617,0.9999999999999999,1.0,wide
gaps_wide,40,mv,0.0022378333333333347,0.9999999999999999,1.0,wide
gaps_wide,40,ds,0.0009973333333333344,0.9999999999999999,1.0,wide
gaps_wide,40,pec,0.001549970670112732,0.9999999999999999,1.0,wide
gaps_wide,41,mv,0.0029288333333333354,0.9999999999999999,1.0,wide
gaps_wide,41,ds,0.0020463333333333345,0.9999999999999999,1.0,wide
gaps_wide,41,pec,0.003236291214029604,0.9999999999999999,1.0,wide
gaps_wide,42,mv,0.002842500000000001,0.9999999999999999,1.0,wide
gaps_wide,42,ds,0.002082499999999999,0.9999999999999999,1.0,wide
gaps_wide,42,pec,0.0032102726705071903,0.9999999999999999,1.0,wide
gaps_wide,43,mv,0.0025336666666666667,0.9999999999999999,1.0,wide
gaps_wide,43,ds,0.0016704999999999992,0.9999999999999999,1.0,wide
gaps_wide,43,pec,0.0023336128667834815,0.9999999999999999,1.0,wide
gaps_wide,44,mv,0.002009666666666668,0.9999999999999999,1.0,wide
gaps_wide,44,ds,0.0011378333333333347,0.9999999999999999,1.0,wide
gaps_wide,44,pec,0.0018379675059384936,0.9999999999999999,1.0,wide
gaps_wide,45,mv,0.0024051666666666696,0.9999999999999999,1.0,wide
gaps_wide,45,ds,0.0009303333333333342,0.9999999999999999,1.0,wide
gaps_wide,45,pec,0.0016376694573430864,0.9999999999999999,1.0,wide
gaps_wide,46,mv,0.002278333333333335,0.9999999999999999,1.0,wide
gaps_wide,46,ds,0.001069833333333334,0.9999999999999999,1.0,wide
gaps_wide,46,pec,0.0018140201870715893,0.9999999999999999,1.0,wide
gaps_wide,47,mv,0.003085499999999998,0.9999999999999999,1.0,wide
gaps_wide,47,ds,0.0026319999999999976,0.9999999999999999,1.0,wide
gaps_wide,47,pec,0.003564217120182084,0.9999999999999999,1.0,wide
gaps_wide,48,mv,0.0020985,0.9999999999999999,1.0,wide
gaps_wide,48,ds,0.0013943333333333336,0.9999999999999999,1.0,wide
gaps_wide,48,pec,0.002106826053885822,0.9999999999999999,1.0,wide
gaps_wide,49,mv,0.0020116666666666664,0.9999999999999999,1.0,wide
gaps_wide,49,ds,0.0011221666666666674,0.9999999999999999,1.0,wide
gaps_wide,49,pec,0.0021623535469690075,0.9999999999999999,1.0,wide
gaps_wide,50,mv,0.0019616666666666667,0.9999999999999999,1.0,wide
gaps_wide,50,ds,0.0011845000000000009,0.9999999999999999,1.0,wide
gaps_wide,50,pec,0.0020219841626050324,0.9999999999999999,1.0,wide
gaps_wide,51,mv,0.002587833333333332,0.9999999999999999,1.0,wide
gaps_wide,51,ds,0.0015636666666666663,0.9999999999999999,1.0,wide
gaps_wide,51,pec,0.002319452859232823,0.9999999999999999,1.0,wide
gaps_wide,52,mv,0.0021126666666666685,0.9999999999999999,1.0,wide
gaps_wide,52,ds,0.001885499999999999,0.9999999999999999,1.0,wide
gaps_wide,52,pec,0.0025564864074361098,0.9999999999999999,1.0,wide
gaps_wide,53,mv,0.002119333333333333,0.9999999999999999,1.0,wide
gaps_wide,53,ds,0.0013324999999999993,0.9999999999999999,1.0,wide
gaps_wide,53,pec,0.00150948700727618,0.9999999999999999,1.0,wide
gaps_wide,54,mv,0.0022643333333333317,0.9999999999999999,1.0,wide
gaps_wide,54,ds,0.001133666666666667,0.9999999999999999,1.0,wide
gaps_wide,54,pec,0.0021496171666444794,0.9999999999999999,1.0,wide
gaps_wide,55,mv,0.002720833333333332,0.9999999999999999,1.0,wide
gaps_wide,55,ds,0.0014036666666666661,0.9999999999999999,1.0,wide
gaps_wide,55,pec,0.0022062079449250258,0.9999999999999999,1.0,wide
gaps_wide,56,mv,0.002154000000000001,0.9999999999999999,1.0,wide
gaps_wide,56,ds,0.0010866666666666679,0.9999999999999999,1.0,wide
gaps_wide,56,pec,0.0017516286245554177,0.9999999999999999,1.0,wide
gaps_wide,57,mv,0.0025343333333333346,0.9999999999999999,1.0,wide
gaps_wide,57,ds,0.001378166666666669,0.9999999999999999,1.0,wide
gaps_wide,57,pec,0.002126884602023051,0.9999999999999999,1.0,wide
gaps_wide,58,mv,0.0031626666666666665,0.9999999999999999,1.0,wide
gaps_wide,58,ds,0.0019851666666666676,0.9999999999999999,1.0,wide
gaps_wide,58,pec,0.00310789561614291,0.9999999999999999,1.0,wide
gaps_wide,59,mv,0.0028418333333333316,0.9999999999999999,1.0,wide
gaps_wide,59,ds,0.0016120000000000004,0.9999999999999999,1.0,wide
gaps_wide,59,pec,0.002411433228365286,0.9999999999999999,1.0,wide
gaps_wide,60,mv,0.0020055,0.9999999999999999,1.0,wide
gaps_wide,60,ds,0.0008365000000000001,0.9999999999999999,1.0,wide
gaps_wide,60,pec,0.0013856625830931573,0.9999999999999999,1.0,wide
gaps_wide,61,mv,0.002882499999999999,0.9999999999999999,1.0,wide
gaps_wide,61,ds,0.0014933333333333344,0.9999999999999999,1.0,wide
gaps_wide,61,pec,0.002415759033878168,0.9999999999999999,1.0,wide
gaps_wide,62,mv,0.0030865000000000037,0.9999999999999999,1.0,wide
gaps_wide,62,ds,0.0018880000000000034,0.9999999999999999,1.0,wide
gaps_wide,62,pec,0.0027745650141416654,0.9999999999999999,1.0,wide
gaps_wide,63,mv,0.0017931666666666675,0.9999999999999999,1.0,wide
gaps_wide,63,ds,0.0013905000000000011,0.9999999999999999,1.0,wide
gaps_wide,63,pec,0.0018529658669389968,0.9999999999999999,1.0,wide
gaps_wide,64,mv,0.0020635000000000002,0.9999999999999999,1.0,wide
gaps_wide,64,ds,0.0016138333333333334,0.9999999999999999,1.0,wide
gaps_wide,64,pec,0.0022798539146628408,0.9999999999999999,1.0,wide
gaps_wide,65,mv,0.0027296666666666667,0.9999999999999999,1.0,wide
gaps_wide,65,ds,0.0020668333333333337,0.9999999999999999,1.0,wide
gaps_wide,65,pec,0.003542231858818057,0.9999999999999999,1.0,wide
gaps_wide,66,mv,0.0014546666666666673,0.9999999999999999,1.0,wide
gaps_wide,66,ds,0.0010058333333333334,0.9999999999999999,1.0,wide
gaps_wide,66,pec,0.001292658583093521,0.9999999999999999,1.0,wide
gaps_wide,67,mv,0.0024991666666666678,0.9999999999999999,1.0,wide
gaps_wide,67,ds,0.0016323333333333344,0.9999999999999999,1.0,wide
gaps_wide,67,pec,0.0024617146458699632,0.9999999999999999,1.0,wide
gaps_wide,68,mv,0.003263833333333332,0.9999999999999999,1.0,wide
gaps_wide,68,ds,0.0027258333333333353,0.9999999999999999,1.0,wide
gaps_wide,68,pec,0.003561060474542861,0.9999999999999999,1.0,wide
gaps_wide,69,mv,0.0027198333333333324,0.9999999999999999,1.0,wide
gaps_wide,69,ds,0.0014991666666666667,0.9999999999999999,1.0,wide
gaps_wide,69,pec,0.0022398571645557345,0.9999999999999999,1.0,wide
gaps_wide,70,mv,0.002831166666666666,0.9999999999999999,1.0,wide
gaps_wide,70,ds,0.0015554999999999998,0.9999999999999999,1.0,wide
gaps_wide,70,pec,0.002848742943049819,0.9999999999999999,1.0,wide
gaps_wide,71,mv,0.0029590000000000016,0.9999999999999999,1.0,wide
gaps_wide,71,ds,0.0022723333333333337,0.9999999999999999,1.0,wide
gaps_wide,71,pec,0.003124327600586958,0.9999999999999999,1.0,wide
gaps_wide,72,mv,0.0024040000000000003,0.9999999999999999,1.0,wide
gaps_wide,72,ds,0.0014646666666666682,0.9999999999999999,1.0,wide
gaps_wide,72,pec,0.0017992700923854122,0.9999999999999999,1.0,wide
gaps_wide,73,mv,0.0021751666666666655,0.9999999999999999,1.0,wide
gaps_wide,73,ds,0.001605666666666667,0.9999999999999999,1.0,wide
gaps_wide,73,pec,0.0023267012826853413,0.9999999999999999,1.0,wide
gaps_wide,74,mv,0.0023033333333333317,0.9999999999999999,1.0,wide
gaps_wide,74,ds,0.0010806666666666666,0.9999999999999999,1.0,wide
gaps_wide,74,pec,0.0018902583705119307,0.9999999999999999,1.0,wide
gaps_wide,75,mv,0.002954333333333331,0.9999999999999999,1.0,wide
gaps_wide,75,ds,0.0021356666666666672,0.9999999999999999,1.0,wide
gaps_wide,75,pec,0.0029683064423949392,0.9999999999999999,1.0,wide
gaps_wide,76,mv,0.0026091666666666676,0.9999999999999999,1.0,wide
gaps_wide,76,ds,0.001548,0.9999999999999999,1.0,wide
gaps_wide,76,pec,0.002076439633875795,0.9999999999999999,1.0,wide
gaps_wide,77,mv,0.0031681666666666677,0.9999999999999999,1.0,wide
gaps_wide,77,ds,0.001098333333333333,0.9999999999999999,1.0,wide
gaps_wide,77,pec,0.0023223634511796414,0.9999999999999999,1.0,wide
gaps_wide,78,mv,0.0019383333333333325,0.9999999999999999,1.0,wide
gaps_wide,78,ds,0.0018780000000000001,0.9999999999999999,1.0,wide
gaps_wide,78,pec,0.002746705357014176,0.9999999999999999,1.0,wide
gaps_wide,79,mv,0.0031029999999999994,0.9999999999999999,1.0,wide
gaps_wide,79,ds,0.001545999999999998,0.9999999999999999,1.0,wide
gaps_wide,79,pec,0.002268850495685397,0.9999999999999999,1.0,wide
gaps_wide,80,mv,0.0023448333333333346,0.9999999999999999,1.0,wide
gaps_wide,80,ds,0.0011406666666666672,0.9999999999999999,1.0,wide
gaps_wide,80,pec,0.00174933058000002,0.9999999999999999,1.0,wide
gaps_wide,81,mv,0.0030433333333333332,0.9999999999999999,1.0,wide
gaps_wide,81,ds,0.0016986666666666654,0.9999999999999999,1.0,wide
gaps_wide,81,pec,0.0023145896507851763,0.9999999999999999,1.0,wide
gaps_wide,82,mv,0.0026049999999999975,0.9999999999999999,1.0,wide
gaps_wide,82,ds,0.0013576666666666667,0.9999999999999999,1.0,wide
gaps_wide,82,pec,0.002206923829848212,0.9999999999999999,1.0,wide
gaps_wide,83,mv,0.002271500000000001,0.9999999999999999,1.0,wide
gaps_wide,83,ds,0.0011058333333333337,0.9999999999999999,1.0,wide
gaps_wide,83,pec,0.0016489436930412673,0.9999999999999999,1.0,wide
gaps_wide,84,mv,0.0028706666666666668,0.9999999999999999,1.0,wide
gaps_wide,84,ds,0.0018781666666666677,0.9999999999999999,1.0,wide
gaps_wide,84,pec,0.002671232218775197,0.9999999999999999,1.0,wide
gaps_wide,85,mv,0.0027065000000000006,0.9999999999999999,1.0,wide
gaps_wide,85,ds,0.0015041666666666667,0.9999999999999999,1.0,wide
gaps_wide,85,pec,0.00246758193111539,0.9999999999999999,1.0,wide
gaps_wide,86,mv,0.0031173333333333326,0.9999999999999999,1.0,wide
gaps_wide,86,ds,0.0019364999999999996,0.8666666666666666,0.9333333333333333,wide
gaps_wide,86,pec,0.0023355336153736334,0.8666666666666666,0.9333333333333333,wide
gaps_wide,87,mv,0.0024743333333333327,0.9999999999999999,1.0,wide
gaps_wide,87,ds,0.0011864999999999996,0.9999999999999999,1.0,wide
gaps_wide,87,pec,0.0018899413202429285,0.9999999999999999,1.0,wide
gaps_wide,88,mv,0.0025203333333333345,0.9999999999999999,1.0,wide
gaps_wide,88,ds,0.0011048333333333327,0.9999999999999999,1.0,wide
gaps_wide,88,pec,0.001780560090456509,0.9999999999999999,1.0,wide
gaps_wide,89,mv,0.0025578333333333334,0.9999999999999999,1.0,wide
gaps_wide,89,ds,0.0022531666666666668,0.9999999999999999,1.0,wide
gaps_wide,89,pec,0.002540254295589718,0.9999999999999999,1.0,wide
gaps_wide,90,mv,0.002466166666666668,0.9999999999999999,1.0,wide
gaps_wide,90,ds,0.0012996666666666684,0.9999999999999999,1.0,wide
gaps_wide,90,pec,0.0022338494084941573,0.9999999999999999,1.0,wide
gaps_wide,91,mv,0.002351166666666665,0.9999999999999999,1.0,wide
gaps_wide,91,ds,0.0018249999999999985,0.9999999999999999,1.0,wide
gaps_wide,91,pec,0.0026417607669599586,0.9999999999999999,1.0,wide
gaps_wide,92,mv,0.002449166666666665,0.9999999999999999,1.0,wide
gaps_wide,92,ds,0.0016496666666666667,0.9999999999999999,1.0,wide
gaps_wide,92,pec,0.002428138698808997,0.9999999999999999,1.0,wide
gaps_wide,93,mv,0.0031008333333333343,0.9999999999999999,1.0,wide
gaps_wide,93,ds,0.001709500000000001,0.9999999999999999,1.0,wide
gaps_wide,93,pec,0.0025947209957792906,0.9999999999999999,1.0,wide
gaps_wide,94,mv,0.002623833333333332,0.9999999999999999,1.0,wide
gaps_wide,94,ds,0.0012521666666666662,0.9999999999999999,1.0,wide
gaps_wide,94,pec,0.002123694643966296,0.9999999999999999,1.0,wide
gaps_wide,95,mv,0.002397000000000001,0.9999999999999999,1.0,wide
gaps_wide,95,ds,0.0012178333333333338,0.9999999999999999,1.0,wide
gaps_wide,95,pec,0.001932026047137123,0.9999999999999999,1.0,wide
gaps_wide,96,mv,0.0035916666666666645,0.8666666666666666,0.9333333333333333,wide
gaps_wide,96,ds,0.001988166666666667,0.9999999999999999,1.0,wide
gaps_wide,96,pec,0.0027540135014843155,0.9999999999999999,1.0,wide
gaps_wide,97,mv,0.003058999999999997,0.9999999999999999,1.0,wide
gaps_wide,97,ds,0.002245666666666667,0.9999999999999999,1.0,wide
gaps_wide,97,pec,0.0030892842722578407,0.9999999999999999,1.0,wide
gaps_wide,98,mv,0.003309666666666667,0.9999999999999999,1.0,wide
gaps_wide,98,ds,0.0017810000000000007,0.9999999999999999,1.0,wide
gaps_wide,98,pec,0.002544487146798148,0.9999999999999999,1.0,wide
gaps_wide,99,mv,0.003330666666666666,0.9999999999999999,1.0,wide
gaps_wide,99,ds,0.0021346666666666684,0.9999999999999999,1.0,wide
gaps_wide,99,pec,0.002917199273441407,0.9999999999999999,1.0,wide
