config,repetition,method,mse,kendall_tau,ranking_accuracy,lenient_fraction
lenient_10,22,pec,0.0012612866838966385,0.9999999999999999,1.0,0.1
lenient_10,23,mv,0.0017536666666666673,0.9999999999999999,1.0,0.1
lenient_10,23,ds,0.0011883333333333338,0.9999999999999999,1.0,0.1
lenient_10,23,pec,0.0018358851753297236,0.9999999999999999,1.0,0.1
lenient_10,24,mv,0.001817166666666666,0.9999999999999999,1.0,0.1
lenient_10,24,ds,0.0011948333333333331,0.9999999999999999,1.0,0.1
lenient_10,24,pec,0.001854989574974139,0.9999999999999999,1.0,0.1
lenient_10,25,mv,0.0022958333333333307,0.9999999999999999,1.0,0.1
lenient_10,25,ds,0.0017153333333333326,0.8666666666666666,0.9333333333333333,0.1
lenient_10,25,pec,0.002330888737122687,0.9999999999999999,1.0,0.1
lenient_10,26,mv,0.001715166666666667,0.9999999999999999,1.0,0.1
lenient_10,26,ds,0.002018499999999999,0.9999999999999999,1.0,0.1
lenient_10,26,pec,0.002377370929286137,0.9999999999999999,1.0,0.1
lenient_10,27,mv,0.0021245000000000027,0.9999999999999999,1.0,0.1
lenient_10,27,ds,0.002029833333333334,0.9999999999999999,1.0,0.1
lenient_10,27,pec,0.002765266675683858,0.9999999999999999,1.0,0.1
lenient_10,28,mv,0.002234666666666665,0.9999999999999999,1.0,0.1
lenient_10,28,ds,0.0016866666666666662,0.9999999999999999,1.0,0.1
lenient_10,28,pec,0.0020622308998242355,0.9999999999999999,1.0,0.1
lenient_10,29,mv,0.0011958333333333346,0.9999999999999999,1.0,0.1
lenient_10,29,ds,0.0008783333333333343,0.9999999999999999,1.0,0.1
lenient_10,29,pec,0.0014691209014929566,0.9999999999999999,1.0,0.1
lenient_10,30,mv,0.002609833333333334,0.8666666666666666,0.9333333333333333,0.1
lenient_10,30,ds,0.0015765000000000026,0.8666666666666666,0.9333333333333333,0.1
lenient_10,30,pec,0.002329356606432078,0.8666666666666666,0.9333333333333333,0.1
lenient_10,31,mv,0.002193000000000001,0.9999999999999999,1.0,0.1
lenient_10,31,ds,0.0015096666666666668,0.9999999999999999,1.0,0.1
lenient_10,31,pec,0.001958789035654711,0.9999999999999999,1.0,0.1
lenient_10,32,mv,0.0017289999999999981,0.9999999999999999,1.0,0.1
lenient_10,32,ds,0.0017378333333333323,0.9999999999999999,1.0,0.1
lenient_10,32,pec,0.0019904620213464573,0.9999999999999999,1.0,0.1
lenient_10,33,mv,0.001956999999999998,0.9999999999999999,1.0,0.1
lenient_10,33,ds,0.0016353333333333309,0.9999999999999999,1.0,0.1
lenient_10,33,pec,0.0024754558049953986,0.9999999999999999,1.0,0.1
lenient_10,34,mv,0.0020776666666666665,0.9999999999999999,1.0,0.1
lenient_10,34,ds,0.0014890000000000014,0.9999999999999999,1.0,0.1
lenient_10,34,pec,0.0023421861929488427,0.9999999999999999,1.0,0.1
lenient_10,35,mv,0.0016005000000000006,0.9999999999999999,1.0,0.1
lenient_10,35,ds,0.001097166666666667,0.9999999999999999,1.0,0.1
lenient_10,35,pec,0.0015977567577160924,0.9999999999999999,1.0,0.1
lenient_10,36,mv,0.0023704999999999998,0.9999999999999999,1.0,0.1
lenient_10,36,ds,0.0015799999999999998,0.9999999999999999,1.0,0.1
lenient_10,36,pec,0.002308124420312374,0.9999999999999999,1.0,0.1
lenient_10,37,mv,0.0016031666666666668,0.9999999999999999,1.0,0.1
lenient_10,37,ds,0.0010366666666666684,0.9999999999999999,1.0,0.1
lenient_10,37,pec,0.001858318773789323,0.9999999999999999,1.0,0.1
lenient_10,38,mv,0.0018406666666666667,0.9999999999999999,1.0,0.1
lenient_10,38,ds,0.001341166666666666,0.9999999999999999,1.0,0.1
lenient_10,38,pec,0.0018197084042480196,0.9999999999999999,1.0,0.1
lenient_10,39,mv,0.001450666666666666,0.9999999999999999,1.0,0.1
lenient_10,39,ds,0.0014363333333333335,0.9999999999999999,1.0,0.1
lenient_10,39,pec,0.001945435229920024,0.9999999999999999,1.0,0.1
lenient_10,40,mv,0.0014001666666666685,0.9999999999999999,1.0,0.1
lenient_10,40,ds,0.0011340000000000015,0.9999999999999999,1.0,0.1
lenient_10,40,pec,0.0014312195791625108,0.9999999999999999,1.0,0.1
lenient_10,41,mv,0.0025025000000000013,0.9999999999999999,1.0,0.1
lenient_10,41,ds,0.0019601666666666673,0.9999999999999999,1.0,0.1
lenient_10,41,pec,0.0032134190287519244,0.9999999999999999,1.0,0.1
lenient_10,42,mv,0.002039666666666666,0.9999999999999999,1.0,0.1
lenient_10,42,ds,0.0017935000000000006,0.9999999999999999,1.0,0.1
lenient_10,42,pec,0.0025773888111477335,0.9999999999999999,1.0,0.1
lenient_10,43,mv,0.001962333333333333,0.9999999999999999,1.0,0.1
lenient_10,43,ds,0.0016199999999999993,0.9999999999999999,1.0,0.1
lenient_10,43,pec,0.0020623316372110853,0.9999999999999999,1.0,0.1
lenient_10,44,mv,0.001648666666666669,0.9999999999999999,1.0,0.1
lenient_10,44,ds,0.0011235000000000015,0.9999999999999999,1.0,0.1
lenient_10,44,pec,0.0018047283101483103,0.9999999999999999,1.0,0.1
lenient_10,45,mv,0.0015231666666666685,0.9999999999999999,1.0,0.1
lenient_10,45,ds,0.000853333333333334,0.9999999999999999,1.0,0.1
lenient_10,45,pec,0.0012276717435306716,0.9999999999999999,1.0,0.1
lenient_10,46,mv,0.0014876666666666673,0.9999999999999999,1.0,0.1
lenient_10,46,ds,0.0009598333333333339,0.9999999999999999,1.0,0.1
lenient_10,46,pec,0.0015452689553191138,0.9999999999999999,1.0,0.1
lenient_10,47,mv,0.002687999999999998,0.9999999999999999,1.0,0.1
lenient_10,47,ds,0.002107333333333331,0.9999999999999999,1.0,0.1
lenient_10,47,pec,0.002752048446625429,0.9999999999999999,1.0,0.1
lenient_10,48,mv,0.0014475000000000002,0.9999999999999999,1.0,0.1
lenient_10,48,ds,0.0011231666666666677,0.9999999999999999,1.0,0.1
lenient_10,48,pec,0.0017439717640833994,0.9999999999999999,1.0,0.1
lenient_10,49,mv,0.001685166666666668,0.9999999999999999,1.0,0.1
lenient_10,49,ds,0.0009108333333333342,0.9999999999999999,1.0,0.1
lenient_10,49,pec,0.0014814589325347126,0.9999999999999999,1.0,0.1
lenient_10,50,mv,0.001082333333333333,0.9999999999999999,1.0,0.1
lenient_10,50,ds,0.001063666666666667,0.9999999999999999,1.0,0.1
lenient_10,50,pec,0.0017152791040729455,0.9999999999999999,1.0,0.1
lenient_10,51,mv,0.0015948333333333342,0.9999999999999999,1.0,0.1
lenient_10,51,ds,0.0014653333333333332,0.9999999999999999,1.0,0.1
lenient_10,51,pec,0.002012050165022974,0.9999999999999999,1.0,0.1
lenient_10,52,mv,0.0015336666666666678,0.9999999999999999,1.0,0.1
lenient_10,52,ds,0.0010455000000000015,0.9999999999999999,1.0,0.1
lenient_10,52,pec,0.0017047597862609456,0.9999999999999999,1.0,0.1
lenient_10,53,mv,0.0017058333333333326,0.9999999999999999,1.0,0.1
lenient_10,53,ds,0.0011628333333333323,0.9999999999999999,1.0,0.1
lenient_10,53,pec,0.00150751909177288,0.9999999999999999,1.0,0.1
lenient_10,54,mv,0.0014053333333333342,0.9999999999999999,1.0,0.1
lenient_10,54,ds,0.0011495000000000006,0.9999999999999999,1.0,0.1
lenient_10,54,pec,0.0018888555541240453,0.9999999999999999,1.0,0.1
lenient_10,55,mv,0.0020951666666666666,0.9999999999999999,1.0,0.1
lenient_10,55,ds,0.0012499999999999994,0.9999999999999999,1.0,0.1
lenient_10,55,pec,0.001938233907463825,0.9999999999999999,1.0,0.1
lenient_10,56,mv,0.0016980000000000005,0.9999999999999999,1.0,0.1
lenient_10,56,ds,0.0008825000000000009,0.9999999999999999,1.0,0.1
lenient_10,56,pec,0.0016419903663313733,0.9999999999999999,1.0,0.1
lenient_10,57,mv,0.0019566666666666673,0.9999999999999999,1.0,0.1
lenient_10,57,ds,0.0012453333333333355,0.9999999999999999,1.0,0.1
lenient_10,57,pec,0.0017960625673798629,0.9999999999999999,1.0,0.1
lenient_10,58,mv,0.002413999999999999,0.9999999999999999,1.0,0.1
lenient_10,58,ds,0.001516500000000002,0.9999999999999999,1.0,0.1
lenient_10,58,pec,0.0024050798820513075,0.9999999999999999,1.0,0.1
lenient_10,59,mv,0.0017898333333333336,0.9999999999999999,1.0,0.1
lenient_10,59,ds,0.0016871666666666673,0.9999999999999999,1.0,0.1
lenient_10,59,pec,0.0022017784522590507,0.9999999999999999,1.0,0.1
lenient_10,60,mv,0.0014420000000000014,0.9999999999999999,1.0,0.1
lenient_10,60,ds,0.0008343333333333336,0.9999999999999999,1.0,0.1
lenient_10,60,pec,0.001371607745168026,0.9999999999999999,1.0,0.1
lenient_10,61,mv,0.0021225,0.9999999999999999,1.0,0.1
lenient_10,61,ds,0.0014533333333333343,0.9999999999999999,1.0,0.1
lenient_10,61,pec,0.002230662785454813,0.9999999999999999,1.0,0.1
lenient_10,62,mv,0.0018898333333333356,0.9999999999999999,1.0,0.1
lenient_10,62,ds,0.0016591666666666697,0.9999999999999999,1.0,0.1
lenient_10,62,pec,0.002397515473607351,0.9999999999999999,1.0,0.1
lenient_10,63,mv,0.0017199999999999978,0.9999999999999999,1.0,0.1
lenient_10,63,ds,0.0011911666666666674,0.9999999999999999,1.0,0.1
lenient_10,63,pec,0.0017244077726818205,0.9999999999999999,1.0,0.1
lenient_10,64,mv,0.0016703333333333307,0.9999999999999999,1.0,0.1
lenient_10,64,ds,0.0014723333333333318,0.9999999999999999,1.0,0.1
lenient_10,64,pec,0.0022137445309929767,0.9999999999999999,1.0,0.1
lenient_10,65,mv,0.002457333333333331,0.9999999999999999,1.0,0.1
lenient_10,65,ds,0.0022021666666666648,0.9999999999999999,1.0,0.1
lenient_10,65,pec,0.002971090246194364,0.9999999999999999,1.0,0.1
lenient_10,66,mv,0.0009485000000000001,0.9999999999999999,1.0,0.1
lenient_10,66,ds,0.0005545000000000002,0.9999999999999999,1.0,0.1
lenient_10,66,pec,0.0010127423202545502,0.9999999999999999,1.0,0.1
lenient_10,67,mv,0.001843500000000002,0.9999999999999999,1.0,0.1
lenient_10,67,ds,0.0014426666666666676,0.9999999999999999,1.0,0.1
lenient_10,67,pec,0.0022012408430860256,0.9999999999999999,1.0,0.1
lenient_10,68,mv,0.0022636666666666643,0.9999999999999999,1.0,0.1
lenient_10,68,ds,0.002085166666666668,0.9999999999999999,1.0,0.1
lenient_10,68,pec,0.0026555204623671344,0.9999999999999999,1.0,0.1
lenient_10,69,mv,0.0017825,0.9999999999999999,1.0,0.1
lenient_10,69,ds,0.0011433333333333328,0.9999999999999999,1.0,0.1
lenient_10,69,pec,0.0017108097748154423,0.9999999999999999,1.0,0.1
lenient_10,70,mv,0.0020276666666666655,0.9999999999999999,1.0,0.1
lenient_10,70,ds,0.001738,0.9999999999999999,1.0,0.1
lenient_10,70,pec,0.002652968263229745,0.9999999999999999,1.0,0.1
lenient_10,71,mv,0.0023441666666666676,0.9999999999999999,1.0,0.1
lenient_10,71,ds,0.0017803333333333332,0.9999999999999999,1.0,0.1
lenient_10,71,pec,0.0024650923466081327,0.9999999999999999,1.0,0.1
lenient_10,72,mv,0.0014318333333333347,0.9999999999999999,1.0,0.1
lenient_10,72,ds,0.0008941666666666676,0.9999999999999999,1.0,0.1
lenient_10,72,pec,0.0013313418503346282,0.9999999999999999,1.0,0.1
lenient_10,73,mv,0.0017131666666666673,0.9999999999999999,1.0,0.1
lenient_10,73,ds,0.0009691666666666665,0.9999999999999999,1.0,0.1
lenient_10,73,pec,0.001599509212906751,0.9999999999999999,1.0,0.1
lenient_10,74,mv,0.0013258333333333323,0.9999999999999999,1.0,0.1
lenient_10,74,ds,0.0008466666666666648,0.9999999999999999,1.0,0.1
lenient_10,74,pec,0.0013706179991916487,0.9999999999999999,1.0,0.1
lenient_10,75,mv,0.0019831666666666656,0.9999999999999999,1.0,0.1
lenient_10,75,ds,0.001784833333333332,0.9999999999999999,1.0,0.1
lenient_10,75,pec,0.002151814836707213,0.9999999999999999,1.0,0.1
lenient_10,76,mv,0.002045666666666667,0.9999999999999999,1.0,0.1
lenient_10,76,ds,0.0015069999999999997,0.9999999999999999,1.0,0.1
lenient_10,76,pec,0.0020631719024432884,0.9999999999999999,1.0,0.1
lenient_10,77,mv,0.0022683333333333327,0.9999999999999999,1.0,0.1
lenient_10,77,ds,0.0011998333333333325,0.9999999999999999,1.0,0.1
lenient_10,77,pec,0.002086131858136751,0.9999999999999999,1.0,0.1
lenient_10,78,mv,0.0013154999999999998,0.9999999999999999,1.0,0.1
lenient_10,78,ds,0.0011978333333333327,0.9999999999999999,1.0,0.1
lenient_10,78,pec,0.0021353813974891336,0.9999999999999999,1.0,0.1
lenient_10,79,mv,0.0020743333333333334,0.9999999999999999,1.0,0.1
lenient_10,79,ds,0.0011554999999999994,0.9999999999999999,1.0,0.1
lenient_10,79,pec,0.001664183149628974,0.9999999999999999,1.0,0.1
lenient_10,80,mv,0.0018198333333333337,0.9999999999999999,1.0,0.1
lenient_10,80,ds,0.0008845000000000002,0.9999999999999999,1.0,0.1
lenient_10,80,pec,0.0016638787230217273,0.9999999999999999,1.0,0.1
lenient_10,81,mv,0.0018298333333333326,0.9999999999999999,1.0,0.1
lenient_10,81,ds,0.0018196666666666656,0.9999999999999999,1.0,0.1
lenient_10,81,pec,0.0022285944247883997,0.9999999999999999,1.0,0.1
lenient_10,82,mv,0.001848,0.9999999999999999,1.0,0.1
lenient_10,82,ds,0.0011344999999999994,0.9999999999999999,1.0,0.1
lenient_10,82,pec,0.0018418253604948348,0.9999999999999999,1.0,0.1
lenient_10,83,mv,0.0013650000000000001,0.9999999999999999,1.0,0.1
lenient_10,83,ds,0.0006925000000000001,0.9999999999999999,1.0,0.1
lenient_10,83,pec,0.00123653485786576,0.9999999999999999,1.0,0.1
lenient_10,84,mv,0.0019786666666666663,0.9999999999999999,1.0,0.1
lenient_10,84,ds,0.0013711666666666672,0.9999999999999999,1.0,0.1
lenient_10,84,pec,0.0021261104084325565,0.9999999999999999,1.0,0.1
lenient_10,85,mv,0.002144333333333333,0.9999999999999999,1.0,0.1
lenient_10,85,ds,0.0014451666666666664,0.9999999999999999,1.0,0.1
lenient_10,85,pec,0.0022178098480730457,0.9999999999999999,1.0,0.1
lenient_10,86,mv,0.0014735000000000009,0.8666666666666666,0.9333333333333333,0.1
lenient_10,86,ds,0.0013096666666666658,0.8666666666666666,0.9333333333333333,0.1
lenient_10,86,pec,0.002061278967630436,0.8666666666666666,0.9333333333333333,0.1
lenient_10,87,mv,0.0020609999999999986,0.9999999999999999,1.0,0.1
lenient_10,87,ds,0.0011508333333333327,0.9999999999999999,1.0,0.1
lenient_10,87,pec,0.0017553589473836943,0.9999999999999999,1.0,0.1
lenient_10,88,mv,0.001373833333333333,0.9999999999999999,1.0,0.1
lenient_10,88,ds,0.0005503333333333342,0.9999999999999999,1.0,0.1
lenient_10,88,pec,0.0012970607189428723,0.9999999999999999,1.0,0.1
lenient_10,89,mv,0.002183166666666665,0.9999999999999999,1.0,0.1
lenient_10,89,ds,0.0014124999999999995,0.9999999999999999,1.0,0.1
lenient_10,89,pec,0.0020205957539680577,0.9999999999999999,1.0,0.1
lenient_10,90,mv,0.001642000000000001,0.9999999999999999,1.0,0.1
lenient_10,90,ds,0.0011413333333333347,0.9999999999999999,1.0,0.1
lenient_10,90,pec,0.0016427742726382241,0.9999999999999999,1.0,0.1
lenient_10,91,mv,0.0014009999999999984,0.9999999999999999,1.0,0.1
lenient_10,91,ds,0.0015484999999999989,0.9999999999999999,1.0,0.1
lenient_10,91,pec,0.0023312167675310622,0.9999999999999999,1.0,0.1
lenient_10,92,mv,0.0017716666666666642,0.9999999999999999,1.0,0.1
lenient_10,92,ds,0.0013211666666666665,0.9999999999999999,1.0,0.1
lenient_10,92,pec,0.0019568365360054262,0.9999999999999999,1.0,0.1
lenient_10,93,mv,0.002302666666666667,0.9999999999999999,1.0,0.1
lenient_10,93,ds,0.0013718333333333343,0.9999999999999999,1.0,0.1
lenient_10,93,pec,0.002146397736776986,0.9999999999999999,1.0,0.1
lenient_10,94,mv,0.0025101666666666658,0.9999999999999999,1.0,0.1
lenient_10,94,ds,0.001318333333333333,0.9999999999999999,1.0,0.1
lenient_10,94,pec,0.002007803235045692,0.9999999999999999,1.0,0.1
lenient_10,95,mv,0.0018290000000000008,0.9999999999999999,1.0,0.1
lenient_10,95,ds,0.000823833333333334,0.9999999999999999,1.0,0.1
lenient_10,95,pec,0.0012465678418399006,0.9999999999999999,1.0,0.1
lenient_10,96,mv,0.002308166666666665,0.9999999999999999,1.0,0.1
lenient_10,96,ds,0.0014475000000000015,0.9999999999999999,1.0,0.1
lenient_10,96,pec,0.002205024961184994,0.9999999999999999,1.0,0.1
lenient_10,97,mv,0.0023161666666666665,0.9999999999999999,1.0,0.1
lenient_10,97,ds,0.0016424999999999999,0.9999999999999999,1.0,0.1
lenient_10,97,pec,0.0025281908314809293,0.9999999999999999,1.0,0.1
lenient_10,98,mv,0.0020901666666666673,0.9999999999999999,1.0,0.1
lenient_10,98,ds,0.0015360000000000003,0.9999999999999999,1.0,0.1
lenient_10,98,pec,0.0022858285805583,0.9999999999999999,1.0,0.1
lenient_10,99,mv,0.002346333333333334,0.9999999999999999,1.0,0.1
lenient_10,99,ds,0.001619166666666668,0.9999999999999999,1.0,0.1
lenient_10,99,pec,0.0020960434050713837,0.9999999999999999,1.0,0.1
lenient_20,0,mv,0.0025191666666666656,0.9999999999999999,1.0,0.2
lenient_20,0,ds,0.0016365000000000006,0.9999999999999999,1.0,0.2
lenient_20,0,pec,0.0025370658336080843,0.9999999999999999,1.0,0.2
lenient_20,1,mv,0.004078333333333333,0.9999999999999999,1.0,0.2
lenient_20,1,ds,0.0022711666666666644,0.9999999999999999,1.0,0.2
lenient_20,1,pec,0.003313839361655361,0.9999999999999999,1.0,0.2
lenient_20,2,mv,0.0026130000000000007,0.9999999999999999,1.0,0.2
lenient_20,2,ds,0.0015438333333333337,0.9999999999999999,1.0,0.2
lenient_20,2,pec,0.0022063033413331824,0.9999999999999999,1.0,0.2
lenient_20,3,mv,0.0025288333333333326,0.9999999999999999,1.0,0.2
lenient_20,3,ds,0.0013069999999999998,0.9999999999999999,1.0,0.2
lenient_20,3,pec,0.0017732894512102098,0.9999999999999999,1.0,0.2
lenient_20,4,mv,0.0034498333333333347,0.9999999999999999,1.0,0.2
lenient_20,4,ds,0.0019315000000000011,0.9999999999999999,1.0,0.2
lenient_20,4,pec,0.0031167911178100224,0.9999999999999999,1.0,0.2
lenient_20,5,mv,0.001890333333333334,0.9999999999999999,1.0,0.2
lenient_20,5,ds,0.0013950000000000004,0.9999999999999999,1.0,0.2
lenient_20,5,pec,0.0022579157311386332,0.9999999999999999,1.0,0.2
lenient_20,6,mv,0.0020581666666666678,0.9999999999999999,1.0,0.2
lenient_20,6,ds,0.0016510000000000006,0.9999999999999999,1.0,0.2
lenient_20,6,pec,0.002710108269437309,0.9999999999999999,1.0,0.2
lenient_20,7,mv,0.001415333333333335,0.9999999999999999,1.0,0.2
lenient_20,7,ds,0.0007838333333333334,0.9999999999999999,1.0,0.2
lenient_20,7,pec,0.0012284045571618722,0.9999999999999999,1.0,0.2
lenient_20,8,mv,0.0022471666666666664,0.9999999999999999,1.0,0.2
lenient_20,8,ds,0.0015853333333333338,0.9999999999999999,1.0,0.2
lenient_20,8,pec,0.0024106256122358597,0.9999999999999999,1.0,0.2
lenient_20,9,mv,0.002116666666666668,0.9999999999999999,1.0,0.2
lenient_20,9,ds,0.0012811666666666685,0.9999999999999999,1.0,0.2
lenient_20,9,pec,0.0020713735371546685,0.9999999999999999,1.0,0.2
lenient_20,10,mv,0.0025256666666666656,0.9999999999999999,1.0,0.2
lenient_20,10,ds,0.0022805,0.9999999999999999,1.0,0.2
lenient_20,10,pec,0.002976547723976248,0.9999999999999999,1.0,0.2
lenient_20,11,mv,0.002683833333333332,0.9999999999999999,1.0,0.2
lenient_20,11,ds,0.0017581666666666642,0.9999999999999999,1.0,0.2
lenient_20,11,pec,0.0022987391405168475,0.9999999999999999,1.0,0.2
lenient_20,12,mv,0.0025718333333333335,0.9999999999999999,1.0,0.2
lenient_20,12,ds,0.001100666666666667,0.9999999999999999,1.0,0.2
lenient_20,12,pec,0.00192363381317565,0.9999999999999999,1.0,0.2
lenient_20,13,mv,0.002355666666666667,0.9999999999999999,1.0,0.2
lenient_20,13,ds,0.0014901666666666674,0.9999999999999999,1.0,0.2
lenient_20,13,pec,0.00232844060712642,0.9999999999999999,1.0,0.2
lenient_20,14,mv,0.001702666666666666,0.9999999999999999,1.0,0.2
lenient_20,14,ds,0.0015491666666666672,0.9999999999999999,1.0,0.2
lenient_20,14,pec,0.0023424429456385715,0.9999999999999999,1.0,0.2
lenient_20,15,mv,0.0025130000000000018,0.9999999999999999,1.0,0.2
lenient_20,15,ds,0.0013845000000000014,0.9999999999999999,1.0,0.2
lenient_20,15,pec,0.0021587497706053557,0.9999999999999999,1.0,0.2
lenient_20,16,mv,0.0020920000000000014,0.9999999999999999,1.0,0.2
lenient_20,16,ds,0.0013928333333333316,0.9999999999999999,1.0,0.2
lenient_20,16,pec,0.0023062269226452226,0.9999999999999999,1.0,0.2
lenient_20,17,mv,0.002313666666666668,0.9999999999999999,1.0,0.2
lenient_20,17,ds,0.0008631666666666671,0.9999999999999999,1.0,0.2
lenient_20,17,pec,0.0014028613718984782,0.9999999999999999,1.0,0.2
lenient_20,18,mv,0.0021625,0.9999999999999999,1.0,0.2
lenient_20,18,ds,0.0011069999999999997,0.9999999999999999,1.0,0.2
lenient_20,18,pec,0.0018067205107014043,0.9999999999999999,1.0,0.2
lenient_20,19,mv,0.002735166666666667,0.9999999999999999,1.0,0.2
lenient_20,19,ds,0.0019013333333333302,0.9999999999999999,1.0,0.2
lenient_20,19,pec,0.0028507891286378966,0.9999999999999999,1.0,0.2
lenient_20,20,mv,0.002517333333333333,0.9999999999999999,1.0,0.2
lenient_20,20,ds,0.0009414999999999992,0.9999999999999999,1.0,0.2
lenient_20,20,pec,0.0012294633364046221,0.9999999999999999,1.0,0.2
lenient_20,21,mv,0.001993833333333333,0.9999999999999999,1.0,0.2
lenient_20,21,ds,0.0007478333333333347,0.9999999999999999,1.0,0.2
lenient_20,21,pec,0.0013378644569256488,0.9999999999999999,1.0,0.2
lenient_20,22,mv,0.0019699999999999995,0.9999999999999999,1.0,0.2
lenient_20,22,ds,0.0009341666666666668,0.9999999999999999,1.0,0.2
lenient_20,22,pec,0.0015770214539910417,0.9999999999999999,1.0,0.2
lenient_20,23,mv,0.0019944999999999993,0.9999999999999999,1.0,0.2
lenient_20,23,ds,0.0013756666666666674,0.9999999999999999,1.0,0.2
lenient_20,23,pec,0.0021952258790419042,0.9999999999999999,1.0,0.2
lenient_20,24,mv,0.0024491666666666668,0.9999999999999999,1.0,0.2
lenient_20,24,ds,0.0011688333333333325,0.9999999999999999,1.0,0.2
lenient_20,24,pec,0.001796825908966182,0.9999999999999999,1.0,0.2
lenient_20,25,mv,0.002771166666666667,0.9999999999999999,1.0,0.2
lenient_20,25,ds,0.0017989999999999996,0.9999999999999999,1.0,0.2
lenient_20,25,pec,0.002433142095619362,0.9999999999999999,1.0,0.2
lenient_20,26,mv,0.0018420000000000005,0.9999999999999999,1.0,0.2
lenient_20,26,ds,0.001567333333333334,0.9999999999999999,1.0,0.2
lenient_20,26,pec,0.0021746929077445733,0.9999999999999999,1.0,0.2
lenient_20,27,mv,0.002363166666666668,0.9999999999999999,1.0,0.2
lenient_20,27,ds,0.0022703333333333343,0.9999999999999999,1.0,0.2
lenient_20,27,pec,0.003127715840608582,0.9999999999999999,1.0,0.2
lenient_20,28,mv,0.0025504999999999985,0.9999999999999999,1.0,0.2
lenient_20,28,ds,0.001699666666666666,0.9999999999999999,1.0,0.2
lenient_20,28,pec,0.002168450852336671,0.9999999999999999,1.0,0.2
lenient_20,29,mv,0.0018126666666666673,0.9660917830792959,0.9666666666666667,0.2
lenient_20,29,ds,0.0011678333333333347,0.9999999999999999,1.0,0.2
lenient_20,29,pec,0.0020185059578321425,0.9999999999999999,1.0,0.2
lenient_20,30,mv,0.0027256666666666696,0.8666666666666666,0.9333333333333333,0.2
lenient_20,30,ds,0.00163316666666667,0.8666666666666666,0.9333333333333333,0.2
lenient_20,30,pec,0.002448057884494216,0.8666666666666666,0.9333333333333333,0.2
lenient_20,31,mv,0.002862166666666667,0.9999999999999999,1.0,0.2
lenient_20,31,ds,0.0016130000000000005,0.9999999999999999,1.0,0.2
lenient_20,31,pec,0.002373332051917572,0.9999999999999999,1.0,0.2
lenient_20,32,mv,0.0023246666666666663,0.9999999999999999,1.0,0.2
lenient_20,32,ds,0.0018083333333333326,0.9999999999999999,1.0,0.2
lenient_20,32,pec,0.002216148399851244,0.9999999999999999,1.0,0.2
lenient_20,33,mv,0.0022581666666666657,0.9999999999999999,1.0,0.2
lenient_20,33,ds,0.0018931666666666643,0.9999999999999999,1.0,0.2
lenient_20,33,pec,0.002820097173786887,0.9999999999999999,1.0,0.2
lenient_20,34,mv,0.0026241666666666683,0.9999999999999999,1.0,0.2
lenient_20,34,ds,0.0015504999999999998,0.9999999999999999,1.0,0.2
lenient_20,34,pec,0.002473644881018197,0.9999999999999999,1.0,0.2
lenient_20,35,mv,0.001945500000000001,0.9999999999999999,1.0,0.2
lenient_20,35,ds,0.0014236666666666649,0.9999999999999999,1.0,0.2
lenient_20,35,pec,0.0019661657153648465,0.9999999999999999,1.0,0.2
lenient_20,36,mv,0.0027941666666666675,0.9999999999999999,1.0,0.2
lenient_20,36,ds,0.0017096666666666666,0.9999999999999999,1.0,0.2
lenient_20,36,pec,0.002580443568308439,0.9999999999999999,1.0,0.2
lenient_20,37,mv,0.0020918333333333357,0.8666666666666666,0.9333333333333333,0.2
lenient_20,37,ds,0.001639166666666667,0.9999999999999999,1.0,0.2
lenient_20,37,pec,0.0023964062872131532,0.9999999999999999,1.0,0.2
lenient_20,38,mv,0.0023443333333333337,0.9999999999999999,1.0,0.2
lenient_20,38,ds,0.001621333333333333,0.9999999999999999,1.0,0.2
lenient_20,38,pec,0.002249102627210161,0.9999999999999999,1.0,0.2
lenient_20,39,mv,0.0018508333333333317,0.9999999999999999,1.0,0.2
lenient_20,39,ds,0.0012554999999999999,0.9999999999999999,1.0,0.2
lenient_20,39,pec,0.001987944571387307,0.9999999999999999,1.0,0.2
lenient_20,40,mv,0.0021166666666666677,0.9999999999999999,1.0,0.2
lenient_20,40,ds,0.0009096666666666677,0.9999999999999999,1.0,0.2
lenient_20,40,pec,0.0015329344137162669,0.9999999999999999,1.0,0.2
lenient_20,41,mv,0.0027393333333333354,0.9999999999999999,1.0,0.2
lenient_20,41,ds,0.0022601666666666677,0.9999999999999999,1.0,0.2
lenient_20,41,pec,0.0034638888892012994,0.9999999999999999,1.0,0.2
lenient_20,42,mv,0.002430833333333333,0.9999999999999999,1.0,0.2
lenient_20,42,ds,0.0018316666666666672,0.9999999999999999,1.0,0.2
lenient_20,42,pec,0.002939659125836715,0.9999999999999999,1.0,0.2
lenient_20,43,mv,0.002128333333333333,0.9999999999999999,1.0,0.2
lenient_20,43,ds,0.0015214999999999994,0.9999999999999999,1.0,0.2
lenient_20,43,pec,0.0021644622429277376,0.9999999999999999,1.0,0.2
lenient_20,44,mv,0.0019005000000000011,0.9999999999999999,1.0,0.2
lenient_20,44,ds,0.0010201666666666681,0.9999999999999999,1.0,0.2
lenient_20,44,pec,0.0017369689948738274,0.9999999999999999,1.0,0.2
lenient_20,45,mv,0.0018586666666666688,0.9999999999999999,1.0,0.2
lenient_20,45,ds,0.0008666666666666675,0.9999999999999999,1.0,0.2
