config,repetition,method,mse,kendall_tau,ranking_accuracy,strict_fraction
strict_10,26,ds,0.0018191666666666653,0.9999999999999999,1.0,0.1
strict_10,26,pec,0.0021787267261094935,0.9999999999999999,1.0,0.1
strict_10,27,mv,0.0019743333333333344,0.9999999999999999,1.0,0.1
strict_10,27,ds,0.0022,0.9999999999999999,1.0,0.1
strict_10,27,pec,0.0026814737607302928,0.9999999999999999,1.0,0.1
strict_10,28,mv,0.0020344999999999985,0.9999999999999999,1.0,0.1
strict_10,28,ds,0.0016424999999999999,0.9999999999999999,1.0,0.1
strict_10,28,pec,0.0018164568403021717,0.9999999999999999,1.0,0.1
strict_10,29,mv,0.001178500000000001,0.9999999999999999,1.0,0.1
strict_10,29,ds,0.0008805000000000012,0.9999999999999999,1.0,0.1
strict_10,29,pec,0.0014529897977968182,0.9999999999999999,1.0,0.1
strict_10,30,mv,0.0024948333333333363,0.8666666666666666,0.9333333333333333,0.1
strict_10,30,ds,0.0016938333333333363,0.8666666666666666,0.9333333333333333,0.1
strict_10,30,pec,0.002398558723028051,0.8666666666666666,0.9333333333333333,0.1
strict_10,31,mv,0.0022205000000000016,0.9999999999999999,1.0,0.1
strict_10,31,ds,0.0013583333333333336,0.9999999999999999,1.0,0.1
strict_10,31,pec,0.0017787824026535657,0.9999999999999999,1.0,0.1
strict_10,32,mv,0.001926666666666666,0.9999999999999999,1.0,0.1
strict_10,32,ds,0.0014353333333333325,0.9999999999999999,1.0,0.1
strict_10,32,pec,0.0016282517829911954,0.9999999999999999,1.0,0.1
strict_10,33,mv,0.0015209999999999996,0.9999999999999999,1.0,0.1
strict_10,33,ds,0.001838499999999998,0.9999999999999999,1.0,0.1
strict_10,33,pec,0.002389534461474525,0.9999999999999999,1.0,0.1
strict_10,34,mv,0.0020023333333333356,0.9999999999999999,1.0,0.1
strict_10,34,ds,0.0016790000000000002,0.9999999999999999,1.0,0.1
strict_10,34,pec,0.0024129993176089794,0.9999999999999999,1.0,0.1
strict_10,35,mv,0.0016636666666666675,0.9999999999999999,1.0,0.1
strict_10,35,ds,0.0012306666666666672,0.9999999999999999,1.0,0.1
strict_10,35,pec,0.001535606294479664,0.9999999999999999,1.0,0.1
strict_10,36,mv,0.002298333333333334,0.9999999999999999,1.0,0.1
strict_10,36,ds,0.001485166666666666,0.9999999999999999,1.0,0.1
strict_10,36,pec,0.002284077535085162,0.9999999999999999,1.0,0.1
strict_10,37,mv,0.001551833333333335,0.9999999999999999,1.0,0.1
strict_10,37,ds,0.0012581666666666687,0.8666666666666666,0.9333333333333333,0.1
strict_10,37,pec,0.0018588692387330125,0.9999999999999999,1.0,0.1
strict_10,38,mv,0.0017324999999999997,0.9999999999999999,1.0,0.1
strict_10,38,ds,0.0012571666666666662,0.9999999999999999,1.0,0.1
strict_10,38,pec,0.0016507355298300162,0.9999999999999999,1.0,0.1
strict_10,39,mv,0.0016911666666666648,0.9999999999999999,1.0,0.1
strict_10,39,ds,0.0010788333333333327,0.9999999999999999,1.0,0.1
strict_10,39,pec,0.0015482533742690186,0.9999999999999999,1.0,0.1
strict_10,40,mv,0.0016696666666666674,0.9999999999999999,1.0,0.1
strict_10,40,ds,0.001031500000000002,0.9999999999999999,1.0,0.1
strict_10,40,pec,0.0012553247439702746,0.9999999999999999,1.0,0.1
strict_10,41,mv,0.002354833333333334,0.9999999999999999,1.0,0.1
strict_10,41,ds,0.0020776666666666678,0.9999999999999999,1.0,0.1
strict_10,41,pec,0.003169371121050975,0.9999999999999999,1.0,0.1
strict_10,42,mv,0.0020399999999999997,0.9999999999999999,1.0,0.1
strict_10,42,ds,0.001972833333333334,0.9999999999999999,1.0,0.1
strict_10,42,pec,0.0024463805696877043,0.9999999999999999,1.0,0.1
strict_10,43,mv,0.0016353333333333326,0.9999999999999999,1.0,0.1
strict_10,43,ds,0.0011491666666666657,0.9999999999999999,1.0,0.1
strict_10,43,pec,0.0017212571527626763,0.9999999999999999,1.0,0.1
strict_10,44,mv,0.0014156666666666669,0.9999999999999999,1.0,0.1
strict_10,44,ds,0.0008791666666666679,0.9999999999999999,1.0,0.1
strict_10,44,pec,0.0015643722610325823,0.9999999999999999,1.0,0.1
strict_10,45,mv,0.0013911666666666673,0.9999999999999999,1.0,0.1
strict_10,45,ds,0.0007083333333333346,0.9999999999999999,1.0,0.1
strict_10,45,pec,0.0011802091371929354,0.9999999999999999,1.0,0.1
strict_10,46,mv,0.0018555000000000012,0.9999999999999999,1.0,0.1
strict_10,46,ds,0.0008105000000000001,0.9999999999999999,1.0,0.1
strict_10,46,pec,0.0014922332155833885,0.9999999999999999,1.0,0.1
strict_10,47,mv,0.002665000000000002,0.9999999999999999,1.0,0.1
strict_10,47,ds,0.001811833333333334,0.9999999999999999,1.0,0.1
strict_10,47,pec,0.0025905236647573867,0.9999999999999999,1.0,0.1
strict_10,48,mv,0.001489666666666668,0.9999999999999999,1.0,0.1
strict_10,48,ds,0.0009219999999999996,0.9999999999999999,1.0,0.1
strict_10,48,pec,0.001488811211844599,0.9999999999999999,1.0,0.1
strict_10,49,mv,0.0016631666666666672,0.9999999999999999,1.0,0.1
strict_10,49,ds,0.0008491666666666677,0.9999999999999999,1.0,0.1
strict_10,49,pec,0.0014342206324623307,0.9999999999999999,1.0,0.1
strict_10,50,mv,0.0011593333333333325,0.9999999999999999,1.0,0.1
strict_10,50,ds,0.000967666666666667,0.9999999999999999,1.0,0.1
strict_10,50,pec,0.0017006051778440752,0.9999999999999999,1.0,0.1
strict_10,51,mv,0.0017188333333333344,0.9999999999999999,1.0,0.1
strict_10,51,ds,0.0013605,0.9999999999999999,1.0,0.1
strict_10,51,pec,0.0019498876254182313,0.9999999999999999,1.0,0.1
strict_10,52,mv,0.0015045000000000006,0.9999999999999999,1.0,0.1
strict_10,52,ds,0.0009968333333333348,0.9999999999999999,1.0,0.1
strict_10,52,pec,0.0015598313999942992,0.9999999999999999,1.0,0.1
strict_10,53,mv,0.0017501666666666661,0.9999999999999999,1.0,0.1
strict_10,53,ds,0.0009079999999999988,0.9999999999999999,1.0,0.1
strict_10,53,pec,0.0012321591366676547,0.9999999999999999,1.0,0.1
strict_10,54,mv,0.0010991666666666673,0.9999999999999999,1.0,0.1
strict_10,54,ds,0.0011828333333333337,0.9999999999999999,1.0,0.1
strict_10,54,pec,0.0017999378123917896,0.9999999999999999,1.0,0.1
strict_10,55,mv,0.0023104999999999988,0.9999999999999999,1.0,0.1
strict_10,55,ds,0.0012833333333333327,0.9999999999999999,1.0,0.1
strict_10,55,pec,0.002066255145957503,0.9999999999999999,1.0,0.1
strict_10,56,mv,0.001437833333333335,0.9999999999999999,1.0,0.1
strict_10,56,ds,0.0009820000000000018,0.9999999999999999,1.0,0.1
strict_10,56,pec,0.0016623543552062657,0.9999999999999999,1.0,0.1
strict_10,57,mv,0.0017235000000000017,0.9999999999999999,1.0,0.1
strict_10,57,ds,0.0012458333333333343,0.9999999999999999,1.0,0.1
strict_10,57,pec,0.0018067726257360297,0.9999999999999999,1.0,0.1
strict_10,58,mv,0.0022343333333333347,0.9999999999999999,1.0,0.1
strict_10,58,ds,0.001503000000000002,0.9660917830792959,0.9666666666666667,0.1
strict_10,58,pec,0.0022609764913099975,0.9999999999999999,1.0,0.1
strict_10,59,mv,0.001770999999999999,0.9999999999999999,1.0,0.1
strict_10,59,ds,0.001807833333333332,0.9999999999999999,1.0,0.1
strict_10,59,pec,0.0022430426266622223,0.9999999999999999,1.0,0.1
strict_10,60,mv,0.0014750000000000026,0.9999999999999999,1.0,0.1
strict_10,60,ds,0.0010598333333333339,0.9999999999999999,1.0,0.1
strict_10,60,pec,0.0014674242236398505,0.9999999999999999,1.0,0.1
strict_10,61,mv,0.002278,0.9999999999999999,1.0,0.1
strict_10,61,ds,0.0015036666666666677,0.9999999999999999,1.0,0.1
strict_10,61,pec,0.002010908264655105,0.9999999999999999,1.0,0.1
strict_10,62,mv,0.0018933333333333354,0.9999999999999999,1.0,0.1
strict_10,62,ds,0.0016735000000000031,0.9999999999999999,1.0,0.1
strict_10,62,pec,0.0023834917826843784,0.9999999999999999,1.0,0.1
strict_10,63,mv,0.001453166666666667,0.9999999999999999,1.0,0.1
strict_10,63,ds,0.0012113333333333342,0.9999999999999999,1.0,0.1
strict_10,63,pec,0.001712119179078835,0.9999999999999999,1.0,0.1
strict_10,64,mv,0.0015193333333333333,0.9999999999999999,1.0,0.1
strict_10,64,ds,0.0013591666666666648,0.9999999999999999,1.0,0.1
strict_10,64,pec,0.0021339718994383117,0.9999999999999999,1.0,0.1
strict_10,65,mv,0.0022878333333333344,0.9999999999999999,1.0,0.1
strict_10,65,ds,0.001837166666666665,0.9999999999999999,1.0,0.1
strict_10,65,pec,0.0026239576576272193,0.9999999999999999,1.0,0.1
strict_10,66,mv,0.0010754999999999999,0.9999999999999999,1.0,0.1
strict_10,66,ds,0.0004851666666666669,0.9999999999999999,1.0,0.1
strict_10,66,pec,0.0008521347182769345,0.9999999999999999,1.0,0.1
strict_10,67,mv,0.0015601666666666674,0.9999999999999999,1.0,0.1
strict_10,67,ds,0.0016294999999999997,0.9999999999999999,1.0,0.1
strict_10,67,pec,0.0021585387690831207,0.9999999999999999,1.0,0.1
strict_10,68,mv,0.0023263333333333335,0.9999999999999999,1.0,0.1
strict_10,68,ds,0.0018504999999999997,0.9999999999999999,1.0,0.1
strict_10,68,pec,0.002441769372724029,0.9999999999999999,1.0,0.1
strict_10,69,mv,0.002041666666666665,0.9999999999999999,1.0,0.1
strict_10,69,ds,0.001206666666666666,0.9999999999999999,1.0,0.1
strict_10,69,pec,0.001648724001093893,0.9999999999999999,1.0,0.1
strict_10,70,mv,0.001883333333333333,0.9999999999999999,1.0,0.1
strict_10,70,ds,0.0015711666666666667,0.9999999999999999,1.0,0.1
strict_10,70,pec,0.002110711879932815,0.9999999999999999,1.0,0.1
strict_10,71,mv,0.002490000000000001,0.9999999999999999,1.0,0.1
strict_10,71,ds,0.002034333333333334,0.9999999999999999,1.0,0.1
strict_10,71,pec,0.002687405024718288,0.9999999999999999,1.0,0.1
strict_10,72,mv,0.0014500000000000016,0.9999999999999999,1.0,0.1
strict_10,72,ds,0.0006318333333333341,0.8666666666666666,0.9333333333333333,0.1
strict_10,72,pec,0.0011702647993864282,0.9999999999999999,1.0,0.1
strict_10,73,mv,0.001349833333333334,0.9999999999999999,1.0,0.1
strict_10,73,ds,0.0009321666666666663,0.9999999999999999,1.0,0.1
strict_10,73,pec,0.0015777046234713935,0.9999999999999999,1.0,0.1
strict_10,74,mv,0.0010823333333333338,0.9999999999999999,1.0,0.1
strict_10,74,ds,0.001331333333333332,0.9999999999999999,1.0,0.1
strict_10,74,pec,0.001925402206448823,0.9999999999999999,1.0,0.1
strict_10,75,mv,0.002152499999999999,0.9999999999999999,1.0,0.1
strict_10,75,ds,0.001835166666666667,0.9999999999999999,1.0,0.1
strict_10,75,pec,0.002221581302201699,0.9999999999999999,1.0,0.1
strict_10,76,mv,0.001965333333333334,0.9999999999999999,1.0,0.1
strict_10,76,ds,0.0014686666666666674,0.9999999999999999,1.0,0.1
strict_10,76,pec,0.0018948416985039677,0.9999999999999999,1.0,0.1
strict_10,77,mv,0.0023908333333333334,0.9999999999999999,1.0,0.1
strict_10,77,ds,0.0012878333333333335,0.9999999999999999,1.0,0.1
strict_10,77,pec,0.002180295445240965,0.9999999999999999,1.0,0.1
strict_10,78,mv,0.0015004999999999992,0.9999999999999999,1.0,0.1
strict_10,78,ds,0.0010723333333333325,0.9999999999999999,1.0,0.1
strict_10,78,pec,0.0017135515919199484,0.9999999999999999,1.0,0.1
strict_10,79,mv,0.002147166666666667,0.9999999999999999,1.0,0.1
strict_10,79,ds,0.0010108333333333332,0.9999999999999999,1.0,0.1
strict_10,79,pec,0.0016045087732626823,0.9999999999999999,1.0,0.1
strict_10,80,mv,0.0018933333333333339,0.9999999999999999,1.0,0.1
strict_10,80,ds,0.0010863333333333335,0.9999999999999999,1.0,0.1
strict_10,80,pec,0.0015708018221073066,0.9999999999999999,1.0,0.1
strict_10,81,mv,0.002123833333333333,0.9999999999999999,1.0,0.1
strict_10,81,ds,0.001529666666666666,0.9999999999999999,1.0,0.1
strict_10,81,pec,0.0020189016062154698,0.9999999999999999,1.0,0.1
strict_10,82,mv,0.0015831666666666676,0.9999999999999999,1.0,0.1
strict_10,82,ds,0.001179666666666666,0.9999999999999999,1.0,0.1
strict_10,82,pec,0.0018604397582098293,0.9999999999999999,1.0,0.1
strict_10,83,mv,0.0015203333333333336,0.9999999999999999,1.0,0.1
strict_10,83,ds,0.0007275000000000002,0.9999999999999999,1.0,0.1
strict_10,83,pec,0.0011622125860792176,0.9999999999999999,1.0,0.1
strict_10,84,mv,0.002002833333333333,0.9999999999999999,1.0,0.1
strict_10,84,ds,0.0016636666666666675,0.9999999999999999,1.0,0.1
strict_10,84,pec,0.0022133221885733516,0.9999999999999999,1.0,0.1
strict_10,85,mv,0.0018488333333333332,0.9999999999999999,1.0,0.1
strict_10,85,ds,0.0011096666666666664,0.9999999999999999,1.0,0.1
strict_10,85,pec,0.0019404375425911737,0.9999999999999999,1.0,0.1
strict_10,86,mv,0.0018534999999999992,0.8666666666666666,0.9333333333333333,0.1
strict_10,86,ds,0.0013399999999999992,0.8666666666666666,0.9333333333333333,0.1
strict_10,86,pec,0.002065931858232601,0.8666666666666666,0.9333333333333333,0.1
strict_10,87,mv,0.0020636666666666663,0.9999999999999999,1.0,0.1
strict_10,87,ds,0.0009879999999999986,0.9660917830792959,0.9666666666666667,0.1
strict_10,87,pec,0.0017934241143208619,0.9999999999999999,1.0,0.1
strict_10,88,mv,0.001661833333333334,0.9999999999999999,1.0,0.1
strict_10,88,ds,0.0006240000000000002,0.9999999999999999,1.0,0.1
strict_10,88,pec,0.0011820112805441237,0.9999999999999999,1.0,0.1
strict_10,89,mv,0.002093166666666667,0.9999999999999999,1.0,0.1
strict_10,89,ds,0.0012844999999999992,0.9999999999999999,1.0,0.1
strict_10,89,pec,0.0018235607474481087,0.9999999999999999,1.0,0.1
strict_10,90,mv,0.001983666666666668,0.9999999999999999,1.0,0.1
strict_10,90,ds,0.0014531666666666688,0.9999999999999999,1.0,0.1
strict_10,90,pec,0.0017894743111600334,0.9999999999999999,1.0,0.1
strict_10,91,mv,0.0015321666666666667,0.9999999999999999,1.0,0.1
strict_10,91,ds,0.0017413333333333324,0.9999999999999999,1.0,0.1
strict_10,91,pec,0.0023377629958270503,0.9999999999999999,1.0,0.1
strict_10,92,mv,0.0017418333333333337,0.9999999999999999,1.0,0.1
strict_10,92,ds,0.001264833333333333,0.9999999999999999,1.0,0.1
strict_10,92,pec,0.0018960405031607835,0.9999999999999999,1.0,0.1
strict_10,93,mv,0.002112000000000001,0.9999999999999999,1.0,0.1
strict_10,93,ds,0.0012021666666666676,0.9999999999999999,1.0,0.1
strict_10,93,pec,0.0019210854027065117,0.9999999999999999,1.0,0.1
strict_10,94,mv,0.0023136666666666657,0.9999999999999999,1.0,0.1
strict_10,94,ds,0.0013076666666666662,0.9999999999999999,1.0,0.1
strict_10,94,pec,0.0019185085287353866,0.9999999999999999,1.0,0.1
strict_10,95,mv,0.0016381666666666671,0.9999999999999999,1.0,0.1
strict_10,95,ds,0.0009988333333333342,0.9999999999999999,1.0,0.1
strict_10,95,pec,0.0013666611235695818,0.9999999999999999,1.0,0.1
strict_10,96,mv,0.0023836666666666693,0.9999999999999999,1.0,0.1
strict_10,96,ds,0.0011331666666666675,0.9999999999999999,1.0,0.1
strict_10,96,pec,0.0019135930218713213,0.9999999999999999,1.0,0.1
strict_10,97,mv,0.0021295,0.9999999999999999,1.0,0.1
strict_10,97,ds,0.0019183333333333337,0.9999999999999999,1.0,0.1
strict_10,97,pec,0.002706061132118458,0.9999999999999999,1.0,0.1
strict_10,98,mv,0.0021911666666666677,0.9999999999999999,1.0,0.1
strict_10,98,ds,0.0015380000000000003,0.9999999999999999,1.0,0.1
strict_10,98,pec,0.002115125554906641,0.9999999999999999,1.0,0.1
strict_10,99,mv,0.002173666666666666,0.9999999999999999,1.0,0.1
strict_10,99,ds,0.0017763333333333346,0.9999999999999999,1.0,0.1
strict_10,99,pec,0.0020053204021699147,0.9999999999999999,1.0,0.1
strict_20,0,mv,0.0021783333333333338,0.9999999999999999,1.0,0.2
strict_20,0,ds,0.0016276666666666668,0.9999999999999999,1.0,0.2
strict_20,0,pec,0.0022275816504740433,0.9999999999999999,1.0,0.2
strict_20,1,mv,0.0034423333333333324,0.9999999999999999,1.0,0.2
strict_20,1,ds,0.002161666666666667,0.9999999999999999,1.0,0.2
strict_20,1,pec,0.002901834239061065,0.9999999999999999,1.0,0.2
strict_20,2,mv,0.002244333333333334,0.9999999999999999,1.0,0.2
strict_20,2,ds,0.001459333333333334,0.9999999999999999,1.0,0.2
strict_20,2,pec,0.0020787713762877927,0.9999999999999999,1.0,0.2
strict_20,3,mv,0.002227166666666667,0.9999999999999999,1.0,0.2
strict_20,3,ds,0.0014064999999999998,0.9999999999999999,1.0,0.2
strict_20,3,pec,0.001962169747088123,0.9999999999999999,1.0,0.2
strict_20,4,mv,0.002966833333333334,0.9999999999999999,1.0,0.2
strict_20,4,ds,0.0019200000000000007,0.9999999999999999,1.0,0.2
strict_20,4,pec,0.003179578676332196,0.9999999999999999,1.0,0.2
strict_20,5,mv,0.0015488333333333333,0.9999999999999999,1.0,0.2
strict_20,5,ds,0.0012995,0.9999999999999999,1.0,0.2
strict_20,5,pec,0.0018968969080057421,0.9999999999999999,1.0,0.2
strict_20,6,mv,0.001992166666666667,0.9999999999999999,1.0,0.2
strict_20,6,ds,0.001518333333333334,0.9999999999999999,1.0,0.2
strict_20,6,pec,0.0023635289587605767,0.9999999999999999,1.0,0.2
strict_20,7,mv,0.0011511666666666677,0.9999999999999999,1.0,0.2
strict_20,7,ds,0.0005048333333333333,0.9999999999999999,1.0,0.2
strict_20,7,pec,0.0009959482382195651,0.9999999999999999,1.0,0.2
strict_20,8,mv,0.0019396666666666661,0.9999999999999999,1.0,0.2
strict_20,8,ds,0.0014358333333333339,0.9999999999999999,1.0,0.2
strict_20,8,pec,0.002376076426558279,0.9999999999999999,1.0,0.2
strict_20,9,mv,0.002177333333333335,0.9999999999999999,1.0,0.2
strict_20,9,ds,0.001369166666666669,0.9999999999999999,1.0,0.2
strict_20,9,pec,0.0022334530488435536,0.9999999999999999,1.0,0.2
strict_20,10,mv,0.002081666666666666,0.9999999999999999,1.0,0.2
strict_20,10,ds,0.002197666666666667,0.9999999999999999,1.0,0.2
strict_20,10,pec,0.002957747131964166,0.9999999999999999,1.0,0.2
strict_20,11,mv,0.0022509999999999965,0.9999999999999999,1.0,0.2
strict_20,11,ds,0.0015444999999999975,0.9999999999999999,1.0,0.2
strict_20,11,pec,0.002095169903708907,0.9999999999999999,1.0,0.2
strict_20,12,mv,0.002518499999999998,0.9999999999999999,1.0,0.2
strict_20,12,ds,0.0009225000000000009,0.9999999999999999,1.0,0.2
strict_20,12,pec,0.001763183107020487,0.9999999999999999,1.0,0.2
strict_20,13,mv,0.0021169999999999995,0.9999999999999999,1.0,0.2
strict_20,13,ds,0.0012696666666666668,0.9999999999999999,1.0,0.2
strict_20,13,pec,0.002032092909825608,0.9999999999999999,1.0,0.2
strict_20,14,mv,0.0016724999999999997,0.9999999999999999,1.0,0.2
strict_20,14,ds,0.0011643333333333334,0.9999999999999999,1.0,0.2
strict_20,14,pec,0.0020176639046247547,0.9999999999999999,1.0,0.2
strict_20,15,mv,0.0022723333333333345,0.9999999999999999,1.0,0.2
strict_20,15,ds,0.0013750000000000019,0.9999999999999999,1.0,0.2
strict_20,15,pec,0.0020006388409741466,0.9999999999999999,1.0,0.2
strict_20,16,mv,0.001767833333333334,0.9999999999999999,1.0,0.2
strict_20,16,ds,0.0014291666666666652,0.9999999999999999,1.0,0.2
strict_20,16,pec,0.0022525619016603576,0.9999999999999999,1.0,0.2
strict_20,17,mv,0.0018555000000000006,0.9999999999999999,1.0,0.2
strict_20,17,ds,0.000738666666666667,0.9999999999999999,1.0,0.2
strict_20,17,pec,0.0012499006578277655,0.9999999999999999,1.0,0.2
strict_20,18,mv,0.0019245000000000009,0.9999999999999999,1.0,0.2
strict_20,18,ds,0.0011671666666666668,0.9999999999999999,1.0,0.2
strict_20,18,pec,0.001749562701441525,0.9999999999999999,1.0,0.2
strict_20,19,mv,0.0022411666666666656,0.9999999999999999,1.0,0.2
strict_20,19,ds,0.0015773333333333336,0.9999999999999999,1.0,0.2
strict_20,19,pec,0.0024723515062904777,0.9999999999999999,1.0,0.2
strict_20,20,mv,0.0020820000000000005,0.9999999999999999,1.0,0.2
strict_20,20,ds,0.0007101666666666658,0.9999999999999999,1.0,0.2
strict_20,20,pec,0.001153825829060616,0.9999999999999999,1.0,0.2
strict_20,21,mv,0.0014791666666666677,0.9999999999999999,1.0,0.2
strict_20,21,ds,0.001007333333333335,0.9999999999999999,1.0,0.2
strict_20,21,pec,0.0014159616290003068,0.9999999999999999,1.0,0.2
strict_20,22,mv,0.0014775000000000003,0.9999999999999999,1.0,0.2
strict_20,22,ds,0.0008308333333333336,0.9999999999999999,1.0,0.2
strict_20,22,pec,0.001412420337105112,0.9999999999999999,1.0,0.2
strict_20,23,mv,0.0016795000000000004,0.9999999999999999,1.0,0.2
strict_20,23,ds,0.0008925000000000002,0.9999999999999999,1.0,0.2
strict_20,23,pec,0.0017581547296271077,0.9999999999999999,1.0,0.2
strict_20,24,mv,0.002045333333333333,0.9999999999999999,1.0,0.2
strict_20,24,ds,0.0013543333333333326,0.9999999999999999,1.0,0.2
strict_20,24,pec,0.0019424828248493448,0.9999999999999999,1.0,0.2
strict_20,25,mv,0.0025673333333333316,0.9999999999999999,1.0,0.2
strict_20,25,ds,0.0017433333333333346,0.9660917830792959,0.9666666666666667,0.2
strict_20,25,pec,0.0025192236607374002,0.9999999999999999,1.0,0.2
strict_20,26,mv,0.001844166666666667,0.9999999999999999,1.0,0.2
strict_20,26,ds,0.0018026666666666653,0.9999999999999999,1.0,0.2
strict_20,26,pec,0.002414998149038114,0.9999999999999999,1.0,0.2
strict_20,27,mv,0.002041833333333336,0.9999999999999999,1.0,0.2
strict_20,27,ds,0.0018735,0.9999999999999999,1.0,0.2
strict_20,27,pec,0.0026185589600292735,0.9999999999999999,1.0,0.2
strict_20,28,mv,0.002169166666666665,0.9999999999999999,1.0,0.2
strict_20,28,ds,0.0018116666666666663,0.9999999999999999,1.0,0.2
strict_20,28,pec,0.0021214919886087826,0.9999999999999999,1.0,0.2
strict_20,29,mv,0.0011931666666666677,0.9999999999999999,1.0,0.2
strict_20,29,ds,0.0011485000000000013,0.9999999999999999,1.0,0.2
strict_20,29,pec,0.0016788693733987786,0.9999999999999999,1.0,0.2
strict_20,30,mv,0.0027896666666666673,0.8666666666666666,0.9333333333333333,0.2
strict_20,30,ds,0.0015900000000000029,0.8666666666666666,0.9333333333333333,0.2
strict_20,30,pec,0.002408071954479485,0.8666666666666666,0.9333333333333333,0.2
strict_20,31,mv,0.002134500000000001,0.9999999999999999,1.0,0.2
strict_20,31,ds,0.0015350000000000001,0.9999999999999999,1.0,0.2
strict_20,31,pec,0.0019353285732181466,0.9999999999999999,1.0,0.2
strict_20,32,mv,0.0018596666666666664,0.9999999999999999,1.0,0.2
strict_20,32,ds,0.0014438333333333323,0.9999999999999999,1.0,0.2
strict_20,32,pec,0.0017955880646220938,0.9999999999999999,1.0,0.2
strict_20,33,mv,0.0019786666666666646,0.9999999999999999,1.0,0.2
strict_20,33,ds,0.0016351666666666643,0.9999999999999999,1.0,0.2
strict_20,33,pec,0.0023984490053615836,0.9999999999999999,1.0,0.2
strict_20,34,mv,0.0023650000000000003,0.9999999999999999,1.0,0.2
strict_20,34,ds,0.001549833333333333,0.9999999999999999,1.0,0.2
strict_20,34,pec,0.002304620382863333,0.9999999999999999,1.0,0.2
strict_20,35,mv,0.001809333333333334,0.9999999999999999,1.0,0.2
strict_20,35,ds,0.001207166666666667,0.9999999999999999,1.0,0.2
strict_20,35,pec,0.0019165090136465345,0.9999999999999999,1.0,0.2
strict_20,36,mv,0.0025468333333333337,0.9999999999999999,1.0,0.2
strict_20,36,ds,0.0015443333333333327,0.9999999999999999,1.0,0.2
strict_20,36,pec,0.0023043965623172243,0.9999999999999999,1.0,0.2
strict_20,37,mv,0.001839833333333334,0.9999999999999999,1.0,0.2
strict_20,37,ds,0.0010958333333333352,0.9999999999999999,1.0,0.2
strict_20,37,pec,0.0018823446240193225,0.9999999999999999,1.0,0.2
strict_20,38,mv,0.0018424999999999997,0.9999999999999999,1.0,0.2
strict_20,38,ds,0.0015869999999999992,0.9999999999999999,1.0,0.2
strict_20,38,pec,0.001924500672355241,0.9999999999999999,1.0,0.2
strict_20,39,mv,0.0015976666666666663,0.9999999999999999,1.0,0.2
strict_20,39,ds,0.0012283333333333332,0.9999999999999999,1.0,0.2
strict_20,39,pec,0.001961964554095358,0.9999999999999999,1.0,0.2
strict_20,40,mv,0.0014526666666666672,0.9999999999999999,1.0,0.2
strict_20,40,ds,0.0008976666666666676,0.9999999999999999,1.0,0.2
strict_20,40,pec,0.0012367947272106424,0.9999999999999999,1.0,0.2
strict_20,41,mv,0.0024683333333333345,0.9999999999999999,1.0,0.2
strict_20,41,ds,0.0019883333333333337,0.9999999999999999,1.0,0.2
strict_20,41,pec,0.0032923794901870093,0.9999999999999999,1.0,0.2
strict_20,42,mv,0.0022314999999999995,0.9999999999999999,1.0,0.2
strict_20,42,ds,0.0019413333333333342,0.9999999999999999,1.0,0.2
strict_20,42,pec,0.00268037268596101,0.9999999999999999,1.0,0.2
strict_20,43,mv,0.0018698333333333334,0.9999999999999999,1.0,0.2
strict_20,43,ds,0.0013773333333333326,0.9999999999999999,1.0,0.2
strict_20,43,pec,0.001979814638951185,0.9999999999999999,1.0,0.2
strict_20,44,mv,0.0016431666666666676,0.9999999999999999,1.0,0.2
strict_20,44,ds,0.0010185000000000014,0.9999999999999999,1.0,0.2
strict_20,44,pec,0.0017258584286886445,0.9999999999999999,1.0,0.2
strict_20,45,mv,0.0017746666666666685,0.9999999999999999,1.0,0.2
strict_20,45,ds,0.0009435000000000008,0.9999999999999999,1.0,0.2
strict_20,45,pec,0.0014597202558718485,0.9999999999999999,1.0,0.2
strict_20,46,mv,0.0016673333333333338,0.9999999999999999,1.0,0.2
strict_20,46,ds,0.0008898333333333336,0.9999999999999999,1.0,0.2
strict_20,46,pec,0.0015623141975894584,0.9999999999999999,1.0,0.2
strict_20,47,mv,0.0026614999999999976,0.9999999999999999,1.0,0.2
strict_20,47,ds,0.0019309999999999998,0.9999999999999999,1.0,0.2
strict_20,47,pec,0.002813378527683062,0.9999999999999999,1.0,0.2
strict_20,48,mv,0.0015931666666666674,0.9999999999999999,1.0,0.2
strict_20,48,ds,0.0010551666666666678,0.9999999999999999,1.0,0.2
strict_20,48,pec,0.001776817099380712,0.9999999999999999,1.0,0.2
strict_20,49,mv,0.0017256666666666677,0.9999999999999999,1.0,0.2
strict_20,49,ds,0.0007300000000000006,0.9999999999999999,1.0,0.2
strict_20,49,pec,0.0014322191471335625,0.9999999999999999,1.0,0.2
strict_20,50,mv,0.0013583333333333331,0.9999999999999999,1.0,0.2
strict_20,50,ds,0.0011363333333333336,0.9999999999999999,1.0,0.2
strict_20,50,pec,0.0018129914498429057,0.9999999999999999,1.0,0.2
strict_20,51,mv,0.0019096666666666663,0.9999999999999999,1.0,0.2
strict_20,51,ds,0.001573,0.9999999999999999,1.0,0.2
strict_20,51,pec,0.002267330201007019,0.9999999999999999,1.0,0.2
strict_20,52,mv,0.0016111666666666679,0.9999999999999999,1.0,0.2
strict_20,52,ds,0.0009216666666666679,0.9999999999999999,1.0,0.2
